set,time,mean,variance,ns_con_var,levels,algs,ratios,variable
orig_bc_a1_SRF,0,9.549638676772392e-11,1.5763230177772561e-19,2.2523874248347414e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,1,1.3332704345730908e-10,2.895909110085382e-19,3.01425644430442e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,2,1.3987013222920826e-10,3.438418079488346e-19,3.9564462316074805e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,3,1.3535809231317758e-10,3.2058624960825538e-19,4.328181758141212e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,4,1.2207889719486936e-10,2.4932519985795928e-19,4.3191894627284437e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,5,1.1063750974292925e-10,1.8085985401828505e-19,3.284320164583157e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,6,1.1918195997825178e-10,2.139455075828881e-19,2.895118510563119e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,7,1.2746383703642289e-10,2.6546820299547794e-19,2.954207915937248e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,8,1.3020657187534152e-10,2.7339599954764697e-19,3.421437605453708e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,9,1.2856894395429846e-10,2.7529697311131514e-19,3.4499319547290444e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,10,1.2885189564088852e-10,2.834350217543336e-19,3.4959060515253604e-20,14.0,zfp,2.6,FLNS
orig_bc_a1_SRF,11,1.358268396811325e-10,3.1543738133871657e-19,2.9884997665159864e-20,14.0,zfp,2.6,FLNS
orig_dst_a1_SRF,0,1.1292447069597374e-09,3.0088776725970164e-17,4.505553132732624e-18,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,1,1.7293826596005102e-09,1.435319382818789e-16,1.379547661583168e-16,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,2,1.572207749189997e-09,9.562663477873396e-17,5.3744488932319867e-17,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,3,1.4559859897308724e-09,5.679237735480491e-17,1.8853203503928362e-17,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,4,1.4567619053947541e-09,8.619714820249512e-17,7.320816444868843e-17,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,5,1.305994467543126e-09,6.04452766806855e-17,3.73701772568444e-17,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,6,1.18951610178257e-09,4.5046164865867903e-17,2.450072408693029e-17,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,7,1.2351431679830491e-09,1.1140903122670723e-16,1.0754718758435379e-16,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,8,1.527139721676048e-09,4.496841521019493e-16,6.449553374142114e-16,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,9,1.2675864457716414e-09,4.7986468956013496e-17,2.2793220648425825e-17,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,10,1.2005446615316748e-09,3.9793210572076564e-17,1.3854094160091357e-17,16.0,zfp,2.34,FLNSC
orig_dst_a1_SRF,11,1.2366811547830415e-09,4.339794149097277e-17,1.558877426708639e-17,16.0,zfp,2.34,FLNSC
orig_dst_a3_SRF,0,1.4834929366701404e-08,1.007051145743176e-14,2.0575852305665635e-15,16.0,zfp,2.35,FLUT
orig_dst_a3_SRF,1,2.5860103585032125e-08,6.837771073634987e-14,7.974493117918233e-14,18.0,zfp,1.94,FLUT
orig_dst_a3_SRF,2,2.2326965776713947e-08,3.5898486819854485e-14,2.7190280553969807e-14,16.0,zfp,2.35,FLUT
orig_dst_a3_SRF,3,2.0530854661116865e-08,2.3409977859258703e-14,1.1685801526817978e-14,4.0,bg,2.01,FLUT
orig_dst_a3_SRF,4,2.1277562680637153e-08,3.9553852688070514e-14,4.05074082434429e-14,18.0,zfp,1.94,FLUT
orig_dst_a3_SRF,5,1.902848603243699e-08,2.845454691097592e-14,2.3788236830085897e-14,18.0,zfp,1.94,FLUT
orig_dst_a3_SRF,6,1.7357315316148667e-08,2.3204379734121688e-14,1.8900774933888268e-14,18.0,zfp,1.94,FLUT
orig_dst_a3_SRF,7,1.87516534347785e-08,4.735507624926791e-14,5.767644642809104e-14,4.0,bg,2.01,FLUT
orig_dst_a3_SRF,8,2.4437797009913662e-08,1.7033175085127189e-13,2.581335935041692e-13,18.0,zfp,1.94,FLUT
orig_dst_a3_SRF,9,1.9741298017279188e-08,2.0675760247302652e-14,1.3933385352317583e-14,18.0,zfp,1.94,FLUT
orig_dst_a3_SRF,10,1.788258821768787e-08,1.7028846994572928e-14,8.580991227624282e-15,18.0,zfp,1.94,FLUT
orig_dst_a3_SRF,11,1.8714854435572795e-08,2.0027731758049143e-14,1.0584338603758472e-14,4.0,bg,2.01,FLUT
orig_FLNS,0,50.15532754021907,873.4002191646891,301.5839946841772,14.0,zfp,2.57,FSNS
orig_FLNS,1,53.20067850336712,715.9210368353174,97.22686769595714,14.0,zfp,2.57,FSNS
orig_FLNS,2,53.24542237787911,709.2200850417137,92.8106219259004,14.0,zfp,2.57,FSNS
orig_FLNS,3,52.93684107926317,700.6453984482038,97.14339923337624,14.0,zfp,2.57,FSNS
orig_FLNS,4,53.23457267219495,705.5945468216847,103.85622228093077,14.0,zfp,2.57,FSNS
orig_FLNS,5,53.010717731124565,705.3923768522275,100.46283079383474,14.0,zfp,2.57,FSNS
orig_FLNS,6,53.45018266208269,710.054589680031,99.37816525438596,14.0,zfp,2.57,FSNS
orig_FLNS,7,53.59050472940916,701.5861628041882,98.72695461753888,14.0,zfp,2.57,FSNS
orig_FLNS,8,53.373715907823424,711.5097537220504,96.74877167582362,14.0,zfp,2.57,FSNS
orig_FLNS,9,52.87795275785224,700.3156901567792,98.5110806479546,14.0,zfp,2.57,FSNS
orig_FLNS,10,52.213908676120845,705.8213066022549,101.10853442410888,14.0,zfp,2.57,FSNS
orig_FLNS,11,52.508806540803214,735.4318176157234,100.09230414345022,14.0,zfp,2.57,FSNS
orig_FLNSC,0,76.27704095546432,436.2990819620187,39.01024450064295,16.0,zfp,2.42,FSNSC
orig_FLNSC,1,78.9131398579278,444.1241541785479,32.00938894299004,18.0,zfp,1.98,FSNSC
orig_FLNSC,2,78.85174418090469,437.73285576475456,31.952835059834097,18.0,zfp,1.98,FSNSC
orig_FLNSC,3,78.91363593018518,417.8034047892473,30.86583822344657,18.0,zfp,1.98,FSNSC
orig_FLNSC,4,79.0928927603523,423.1889837014565,32.559822634364274,18.0,zfp,1.98,FSNSC
orig_FLNSC,5,79.14873582366278,436.1745203574921,32.29783386864079,18.0,zfp,1.98,FSNSC
orig_FLNSC,6,78.97805458226989,437.1482064813357,31.892279123314765,18.0,zfp,1.98,FSNSC
orig_FLNSC,7,79.09933688378193,447.3499411132863,32.94244284986828,18.0,zfp,1.98,FSNSC
orig_FLNSC,8,79.16777217474028,452.2892657353595,33.78374795614446,18.0,zfp,1.98,FSNSC
orig_FLNSC,9,79.07384628821148,457.9822656897599,32.74877863822137,18.0,zfp,1.98,FSNSC
orig_FLNSC,10,78.81281955726152,465.6531185205742,31.93806906906008,18.0,zfp,1.98,FSNSC
orig_FLNSC,11,78.84820691118964,465.8869809935484,32.15113036902063,18.0,zfp,1.98,FSNSC
orig_FLUT,0,233.7209354071015,2148.815589309732,244.6320489704728,14.0,zfp,2.63,FSNTOA
orig_FLUT,1,234.01368590042847,1910.4694725448871,111.58933104071764,14.0,zfp,2.63,FSNTOA
orig_FLUT,2,233.80668009545627,1890.339281297572,119.02980923528064,14.0,zfp,2.63,FSNTOA
orig_FLUT,3,233.002579513927,1962.431613573391,127.39675791349303,14.0,zfp,2.63,FSNTOA
orig_FLUT,4,232.18863754515047,2039.0473967089365,130.26252905408936,14.0,zfp,2.63,FSNTOA
orig_FLUT,5,233.20006168597604,1958.714084633728,139.17862661172828,14.0,zfp,2.63,FSNTOA
orig_FLUT,6,234.5058743068218,1851.4315200561168,130.17218525495306,14.0,zfp,2.63,FSNTOA
orig_FLUT,7,233.68943671500287,1875.0908763438276,130.21635205710518,16.0,zfp,2.15,FSNTOA
orig_FLUT,8,234.05501224778192,1903.9898774931744,120.09451765650788,14.0,zfp,2.63,FSNTOA
orig_FLUT,9,234.32517397990287,1980.446336477138,121.82953949117524,16.0,zfp,2.15,FSNTOA
orig_FLUT,10,233.6530628703105,1971.601064014621,125.753068791332,16.0,zfp,2.15,FSNTOA
orig_FLUT,11,233.8235611969289,1971.3280123208224,136.6537868331604,14.0,zfp,2.63,FSNTOA
orig_FSNS,0,174.44817531331609,73483.68347061572,3567.8607058203183,16.0,zfp,1.94,ICEFRAC
orig_FSNS,1,167.95011142978944,10730.39576340392,813.9301047318264,16.0,zfp,1.94,ICEFRAC
orig_FSNS,2,168.30171841663565,10794.6265416582,728.7462683746626,18.0,zfp,1.66,ICEFRAC
orig_FSNS,3,167.999951944409,10915.62356023217,754.9499235029648,16.0,zfp,1.94,ICEFRAC
orig_FSNS,4,166.4670468517121,10894.276553460351,824.303055130665,16.0,zfp,1.94,ICEFRAC
orig_FSNS,5,167.0082973547126,10707.163110517024,831.1761859226933,16.0,zfp,1.94,ICEFRAC
orig_FSNS,6,166.73564363808032,10586.008571388027,826.8847682539256,18.0,zfp,1.66,ICEFRAC
orig_FSNS,7,166.72584086416094,10539.919325984063,797.0682150976975,16.0,zfp,1.94,ICEFRAC
orig_FSNS,8,166.67395738050746,10529.252556123203,746.886734088688,18.0,zfp,1.66,ICEFRAC
orig_FSNS,9,164.97965000309668,10425.634873839745,789.4378254691208,16.0,zfp,1.94,ICEFRAC
orig_FSNS,10,162.77320300608355,10133.78780695972,821.6372661020949,16.0,zfp,1.94,ICEFRAC
orig_FSNS,11,164.45321098736406,10240.753481937798,810.9126059926384,16.0,zfp,1.94,ICEFRAC
orig_FSNSC,0,229.0946029238778,107613.92053441616,181.35120686416164,14.0,zfp,2.7,LHFLX
orig_FSNSC,1,224.24181236871672,15470.813855920818,127.83489997432392,16.0,zfp,2.24,LHFLX
orig_FSNSC,2,224.44598911166875,15291.45454737046,127.5933591416332,14.0,zfp,2.7,LHFLX
orig_FSNSC,3,224.46506733088697,15233.839965000598,131.4419191196759,14.0,zfp,2.7,LHFLX
orig_FSNSC,4,224.5878265313989,15167.059635209403,135.94655625348614,14.0,zfp,2.7,LHFLX
orig_FSNSC,5,224.69293918112996,15068.275271214106,136.17841506599655,14.0,zfp,2.7,LHFLX
orig_FSNSC,6,224.71914579744669,14974.86594852098,135.60560854842896,14.0,zfp,2.7,LHFLX
orig_FSNSC,7,224.82378203428456,14888.599673235462,134.9264985365619,14.0,zfp,2.7,LHFLX
orig_FSNSC,8,224.7518282490601,14797.551593310332,135.44855612754074,14.0,zfp,2.7,LHFLX
orig_FSNSC,9,224.62258644890977,14689.9311822852,134.78774416206792,14.0,zfp,2.7,LHFLX
orig_FSNSC,10,224.72372807517505,14590.096965756677,134.32329960196992,14.0,zfp,2.7,LHFLX
orig_FSNSC,11,224.88359948484091,14504.032048137226,135.40689725014255,14.0,zfp,2.7,LHFLX
orig_FSNTOA,0,252.18975698190047,130806.57263940676,2974.0304632882053,14.0,zfp,2.51,PRECL
orig_FSNTOA,1,245.96680697852597,17841.083737115496,671.8074725042635,14.0,zfp,2.51,PRECL
orig_FSNTOA,2,246.36877355094504,17840.75317772995,609.1824105433158,16.0,zfp,2.11,PRECL
orig_FSNTOA,3,246.02434581022263,17843.040988988203,623.8137670023067,16.0,zfp,2.11,PRECL
orig_FSNTOA,4,244.38255000846965,17762.7016196451,678.4563841333094,14.0,zfp,2.51,PRECL
orig_FSNTOA,5,244.9055376437045,17605.672753904073,683.7933318824346,14.0,zfp,2.51,PRECL
orig_FSNTOA,6,244.7260640966417,17381.92593415091,684.3984436858125,14.0,zfp,2.51,PRECL
orig_FSNTOA,7,244.59561147148585,17312.13630224269,662.28018336938,14.0,zfp,2.51,PRECL
orig_FSNTOA,8,244.77539434165803,17244.90518088974,618.2511037095761,14.0,zfp,2.51,PRECL
orig_FSNTOA,9,243.46180491470463,17040.009932020588,647.549918615318,14.0,zfp,2.51,PRECL
orig_FSNTOA,10,241.46060945099987,16628.40843317442,671.9282260959363,16.0,zfp,2.11,PRECL
orig_FSNTOA,11,243.02849999578083,16751.023614243808,668.4518528753911,16.0,zfp,2.11,PRECL
orig_ICEFRAC,0,0.0407803274595984,0.0321025165092566,0.0049646435401904,2.0,bg,1.83,PRECSC
orig_ICEFRAC,1,0.0406842519045526,0.0320421202506437,0.0049283074328743,2.0,bg,1.83,PRECSC
orig_ICEFRAC,2,0.0404319799030297,0.0318745063702066,0.0048705745512865,12.0,zfp,2.0,PRECSC
orig_ICEFRAC,3,0.0401539697729899,0.0316515299001093,0.0048199891415396,12.0,zfp,2.0,PRECSC
orig_ICEFRAC,4,0.0399166565344996,0.0314782860155362,0.0048034429482626,12.0,zfp,2.0,PRECSC
orig_ICEFRAC,5,0.039692955218926,0.0313505773422217,0.004810168929749,12.0,zfp,2.0,PRECSC
orig_ICEFRAC,6,0.039467290694089,0.0311924661248027,0.0048019873544714,2.0,bg,1.83,PRECSC
orig_ICEFRAC,7,0.0392370668950011,0.0310190129805864,0.0047884090864833,12.0,zfp,2.0,PRECSC
orig_ICEFRAC,8,0.0390226332146473,0.0308628493246675,0.0047878961795201,12.0,zfp,2.0,PRECSC
orig_ICEFRAC,9,0.0387996722203277,0.0306992844482208,0.0047673069524376,2.0,bg,1.83,PRECSC
orig_ICEFRAC,10,0.0385965089133118,0.030559343933595,0.0047337881577453,2.0,bg,1.83,PRECSC
orig_ICEFRAC,11,0.0384237853566307,0.0304424652610209,0.0046843735612297,2.0,bg,1.83,PRECSC
orig_LHFLX,0,79.52002061842741,7833.072942717948,681.9334466759389,12.0,zfp,2.67,PRECSL
orig_LHFLX,1,88.53549423791982,7979.707337839965,570.4451630539196,14.0,zfp,2.18,PRECSL
orig_LHFLX,2,90.14942240621995,7640.595135848784,485.7253889206408,14.0,zfp,2.18,PRECSL
orig_LHFLX,3,89.26945696647591,6548.990673887095,432.6026468609429,14.0,zfp,2.18,PRECSL
orig_LHFLX,4,90.71739617884504,7422.434504317855,547.5948678923905,14.0,zfp,2.18,PRECSL
orig_LHFLX,5,89.99205217462367,6862.87576076636,456.94135592731175,14.0,zfp,2.18,PRECSL
orig_LHFLX,6,87.61587697406338,6048.522346948579,417.78142222638826,14.0,zfp,2.18,PRECSL
orig_LHFLX,7,87.20866185996381,5735.796855402807,401.51922238587554,14.0,zfp,2.18,PRECSL
orig_LHFLX,8,87.62101330166458,5789.50235447152,431.70630681725993,14.0,zfp,2.18,PRECSL
orig_LHFLX,9,90.87424052078944,6749.035941642199,468.17546693859936,14.0,zfp,2.18,PRECSL
orig_LHFLX,10,91.7501268374436,7298.794190215653,460.7597321825084,14.0,zfp,2.18,PRECSL
orig_LHFLX,11,89.1264869670521,6968.222162590123,476.1847158044068,14.0,zfp,2.18,PRECSL
orig_pom_a1_SRF,0,4.918044862675081e-10,4.6713027602101864e-18,5.4471762049693355e-19,14.0,zfp,2.55,PRECT
orig_pom_a1_SRF,1,6.605141255097032e-10,7.514051475935879e-18,7.426828527635354e-19,14.0,zfp,2.55,PRECT
orig_pom_a1_SRF,2,7.005813253928602e-10,9.040195533592089e-18,9.624703728764851e-19,14.0,zfp,2.55,PRECT
orig_pom_a1_SRF,3,6.92651895690856e-10,9.48512205101682e-18,1.0771130404703558e-18,14.0,zfp,2.55,PRECT
orig_pom_a1_SRF,4,6.412815845695368e-10,9.115005265961852e-18,1.1822990190180133e-18,16.0,zfp,2.14,PRECT
orig_pom_a1_SRF,5,5.944774790407104e-10,8.094980465029403e-18,1.137546510450318e-18,16.0,zfp,2.14,PRECT
orig_pom_a1_SRF,6,6.083238869390811e-10,7.822778937436795e-18,1.1224254092775825e-18,14.0,zfp,2.55,PRECT
orig_pom_a1_SRF,7,6.319460209230051e-10,8.475543826569818e-18,1.0810451075487948e-18,16.0,zfp,2.14,PRECT
orig_pom_a1_SRF,8,6.434048648370021e-10,9.376423824809793e-18,1.240806732685725e-18,14.0,zfp,2.55,PRECT
orig_pom_a1_SRF,9,6.408575076716683e-10,1.0035492703250325e-17,1.318733170933451e-18,18.0,zfp,1.84,PRECT
orig_pom_a1_SRF,10,6.216002687524938e-10,8.484928807805699e-18,1.3771851797377525e-18,16.0,zfp,2.14,PRECT
orig_pom_a1_SRF,11,6.461693924510748e-10,8.383140650920013e-18,1.0329097145005669e-18,16.0,zfp,2.14,PRECT
orig_PRECL,0,1.1163147321229534e-08,4.6282687935189255e-15,2.2956081401095497e-15,14.0,zfp,2.55,PRECTMX
orig_PRECL,1,1.2295721514462597e-08,2.007029860638461e-15,5.10192731162951e-16,14.0,zfp,2.55,PRECTMX
orig_PRECL,2,1.1927706274077341e-08,1.494094518971078e-15,4.3095532889159236e-16,14.0,zfp,2.55,PRECTMX
orig_PRECL,3,1.2535264344726676e-08,1.3017515680479588e-15,3.3224642013473787e-16,14.0,zfp,2.55,PRECTMX
orig_PRECL,4,1.41265691413635e-08,1.7842370724440348e-15,4.951601842184473e-16,16.0,zfp,2.14,PRECTMX
orig_PRECL,5,1.2017270030275017e-08,1.308457878335879e-15,4.50068854764202e-16,16.0,zfp,2.14,PRECTMX
orig_PRECL,6,1.1867902901617292e-08,1.1942226845593543e-15,3.5090543297565813e-16,14.0,zfp,2.55,PRECTMX
orig_PRECL,7,1.1385289877589653e-08,1.3280399774358474e-15,4.549411865442695e-16,16.0,zfp,2.14,PRECTMX
orig_PRECL,8,1.1528470286630126e-08,1.1095100592689602e-15,2.965898752707034e-16,14.0,zfp,2.55,PRECTMX
orig_PRECL,9,1.3432770436150418e-08,1.7462455696071034e-15,4.53165998180795e-16,18.0,zfp,1.84,PRECTMX
orig_PRECL,10,1.3858694974701864e-08,1.997614495044719e-15,5.027305759745644e-16,16.0,zfp,2.14,PRECTMX
orig_PRECL,11,1.2922168487827972e-08,1.8848426356406844e-15,6.329117937638429e-16,16.0,zfp,2.14,PRECTMX
orig_PRECSC,0,1.8017100471402728e-11,3.1463110257302975e-19,4.1781901686338484e-19,24.0,zfp,1.45,PSL
orig_PRECSC,1,2.6486624035827945e-11,1.9731772409509088e-19,1.6188947801975673e-19,24.0,zfp,1.45,PSL
orig_PRECSC,2,4.3440111474990346e-11,8.767833333490704e-19,7.458580864605451e-19,22.0,zfp,1.73,PSL
orig_PRECSC,3,1.0993287937411227e-10,3.869439957783038e-18,9.398136062186558e-19,22.0,zfp,1.73,PSL
orig_PRECSC,4,5.504800234502381e-11,1.1766992441532261e-18,6.410744260183192e-19,24.0,zfp,1.45,PSL
orig_PRECSC,5,2.5362651992591208e-11,2.841179719370325e-19,2.548367389210999e-19,24.0,zfp,1.45,PSL
orig_PRECSC,6,3.990524513356584e-11,5.789514989523523e-19,5.171972469470437e-19,24.0,zfp,1.45,PSL
orig_PRECSC,7,8.139676794795622e-11,1.5004652690420045e-18,5.961158667124254e-19,24.0,zfp,1.45,PSL
orig_PRECSC,8,1.0976722882167374e-10,2.341186609196141e-18,7.014971688670341e-19,24.0,zfp,1.45,PSL
orig_PRECSC,9,1.1285501534267881e-10,2.4065640299564037e-18,1.165826159209398e-18,24.0,zfp,1.45,PSL
orig_PRECSC,10,1.0015100259211324e-10,2.1976046405415837e-18,1.7204176983906198e-18,24.0,zfp,1.45,PSL
orig_PRECSC,11,9.780265276787735e-11,1.98998000055596e-18,1.5900094472440218e-18,24.0,zfp,1.45,PSL
orig_PRECSL,0,2.0795812509520795e-09,2.2255280880504053e-16,1.3547898957332438e-16,16.0,zfp,2.42,Q200
orig_PRECSL,1,2.397282156714572e-09,1.281542343749677e-16,3.98048132841969e-17,16.0,zfp,2.42,Q200
orig_PRECSL,2,3.034218079371747e-09,2.494595762642508e-16,6.671589826024346e-17,16.0,zfp,2.42,Q200
orig_PRECSL,3,2.929366277527309e-09,2.2837658891851484e-16,9.661171731803357e-17,16.0,zfp,2.42,Q200
orig_PRECSL,4,3.5669620063008726e-09,3.508530803050873e-16,1.1852392144751054e-16,18.0,zfp,2.01,Q200
orig_PRECSL,5,3.1815410638731362e-09,2.0637487166032787e-16,6.456496499263093e-17,16.0,zfp,2.42,Q200
orig_PRECSL,6,2.71367031225246e-09,1.399459399000477e-16,4.292122443484867e-17,16.0,zfp,2.42,Q200
orig_PRECSL,7,2.904703859368048e-09,1.9201084797088856e-16,5.390409804534143e-17,18.0,zfp,2.01,Q200
orig_PRECSL,8,2.845529261843661e-09,1.3412123451663492e-16,4.189316480745757e-17,18.0,zfp,2.01,Q200
orig_PRECSL,9,2.805149339513065e-09,1.4296908904438176e-16,4.820244504998348e-17,18.0,zfp,2.01,Q200
orig_PRECSL,10,2.524644712911735e-09,1.35830386167821e-16,5.558540022510628e-17,16.0,zfp,2.42,Q200
orig_PRECSL,11,2.679975926732972e-09,1.6454543386800234e-16,6.71501650659323e-17,18.0,zfp,2.01,Q200
orig_PRECT,0,2.7381437872575083e-08,8.265822589419482e-15,3.304326954033981e-15,16.0,zfp,2.33,Q500
orig_PRECT,1,3.39884403054841e-08,4.985396758661297e-15,1.106578437699363e-15,16.0,zfp,2.33,Q500
orig_PRECT,2,3.4779085290138696e-08,4.2756730577229646e-15,1.02474356701689e-15,16.0,zfp,2.33,Q500
orig_PRECT,3,3.6205563694917036e-08,4.168317888774074e-15,9.710016242939365e-16,16.0,zfp,2.33,Q500
orig_PRECT,4,3.851633142199216e-08,5.453906317475486e-15,1.4347646811266632e-15,16.0,zfp,2.33,Q500
orig_PRECT,5,3.524860760933065e-08,4.633892483627704e-15,1.3376903579906458e-15,16.0,zfp,2.33,Q500
orig_PRECT,6,3.4448177537619023e-08,4.34762318650326e-15,1.221614256871618e-15,16.0,zfp,2.33,Q500
orig_PRECT,7,3.4583708611418994e-08,4.7002578212591695e-15,1.218466645249048e-15,16.0,zfp,2.33,Q500
orig_PRECT,8,3.4671895497160784e-08,4.378910988263424e-15,9.51359896582398e-16,16.0,zfp,2.33,Q500
orig_PRECT,9,3.655070395334067e-08,5.131908019974907e-15,1.1305967969469192e-15,16.0,zfp,2.33,Q500
orig_PRECT,10,3.8033215924155535e-08,5.715184744820464e-15,1.2598302101731997e-15,16.0,zfp,2.33,Q500
orig_PRECT,11,3.576932248322864e-08,5.303275736938465e-15,1.3911199792595018e-15,16.0,zfp,2.33,Q500
orig_PRECTMX,0,2.7381437872575083e-08,8.265822589419482e-15,3.304326954033981e-15,16.0,zfp,2.33,Q850
orig_PRECTMX,1,3.39884403054841e-08,4.985396758661297e-15,1.106578437699363e-15,16.0,zfp,2.33,Q850
orig_PRECTMX,2,3.4779085290138696e-08,4.2756730577229646e-15,1.02474356701689e-15,16.0,zfp,2.33,Q850
orig_PRECTMX,3,3.6205563694917036e-08,4.168317888774074e-15,9.710016242939365e-16,16.0,zfp,2.33,Q850
orig_PRECTMX,4,3.851633142199216e-08,5.453906317475486e-15,1.4347646811266632e-15,16.0,zfp,2.33,Q850
orig_PRECTMX,5,3.524860760933065e-08,4.633892483627704e-15,1.3376903579906458e-15,16.0,zfp,2.33,Q850
orig_PRECTMX,6,3.4448177537619023e-08,4.34762318650326e-15,1.221614256871618e-15,16.0,zfp,2.33,Q850
orig_PRECTMX,7,3.4583708611418994e-08,4.7002578212591695e-15,1.218466645249048e-15,16.0,zfp,2.33,Q850
orig_PRECTMX,8,3.4671895497160784e-08,4.378910988263424e-15,9.51359896582398e-16,16.0,zfp,2.33,Q850
orig_PRECTMX,9,3.655070395334067e-08,5.131908019974907e-15,1.1305967969469192e-15,16.0,zfp,2.33,Q850
orig_PRECTMX,10,3.8033215924155535e-08,5.715184744820464e-15,1.2598302101731997e-15,16.0,zfp,2.33,Q850
orig_PRECTMX,11,3.576932248322864e-08,5.303275736938465e-15,1.3911199792595018e-15,14.0,zfp,2.88,Q850
orig_PSL,0,101145.5479816696,1698257.5223909246,18836.62251305846,16.0,zfp,2.33,QBOT
orig_PSL,1,101138.0376293131,1646951.3243026496,14036.40777202236,16.0,zfp,2.33,QBOT
orig_PSL,2,101139.80362378377,1682461.5008560023,14297.059339185742,16.0,zfp,2.33,QBOT
orig_PSL,3,101141.1956668925,1709084.720958794,15362.543149742942,16.0,zfp,2.33,QBOT
orig_PSL,4,101141.25737917935,1790519.405662732,15915.36232179989,16.0,zfp,2.33,QBOT
orig_PSL,5,101141.54369912628,1829763.4028427645,16117.398796800224,16.0,zfp,2.33,QBOT
orig_PSL,6,101143.593426213,1763400.188017847,15419.629666624947,16.0,zfp,2.33,QBOT
orig_PSL,7,101138.03147708526,1867881.7354299063,16180.284116554216,16.0,zfp,2.33,QBOT
orig_PSL,8,101133.33096143854,1902613.354774569,15927.69686163518,16.0,zfp,2.33,QBOT
orig_PSL,9,101135.7075959904,1779703.7136508063,15284.580640783975,16.0,zfp,2.33,QBOT
orig_PSL,10,101137.1191872815,1668551.0570538554,15369.83579816273,16.0,zfp,2.33,QBOT
orig_PSL,11,101130.92295912276,1720058.7509751152,13919.420854961256,16.0,zfp,2.33,QBOT
orig_Q200,0,2.2851296316208263e-05,4.223444795999976e-10,3.6395988303287176e-11,16.0,zfp,2.19,SHFLX
orig_Q200,1,2.2745618699280007e-05,3.7758791934346946e-10,1.6272982231821456e-11,16.0,zfp,2.19,SHFLX
orig_Q200,2,2.290179387034926e-05,3.89125795491904e-10,1.7708066695660812e-11,16.0,zfp,2.19,SHFLX
orig_Q200,3,2.298619803590644e-05,3.9307399393615183e-10,1.850957711752601e-11,16.0,zfp,2.19,SHFLX
orig_Q200,4,2.258497717353513e-05,3.8513846806168864e-10,1.7393720552383668e-11,16.0,zfp,2.19,SHFLX
orig_Q200,5,2.224610934535552e-05,3.799865803279225e-10,1.9878458923276655e-11,16.0,zfp,2.19,SHFLX
orig_Q200,6,2.220433564565412e-05,3.742086187346865e-10,2.065872348469479e-11,16.0,zfp,2.19,SHFLX
orig_Q200,7,2.2214172117765635e-05,3.7974597691828247e-10,2.1399323898279977e-11,16.0,zfp,2.19,SHFLX
orig_Q200,8,2.2529149738096302e-05,3.8343105036246265e-10,2.0441934343849256e-11,16.0,zfp,2.19,SHFLX
orig_Q200,9,2.2493422581917463e-05,3.7926078574062777e-10,1.7629150440101166e-11,16.0,zfp,2.19,SHFLX
orig_Q200,10,2.3023689507167104e-05,4.138573311552581e-10,1.8010595402670862e-11,16.0,zfp,2.19,SHFLX
orig_Q200,11,2.359747869760053e-05,4.2298789361662013e-10,2.066777049862957e-11,16.0,zfp,2.19,SHFLX
orig_Q500,0,0.001159856774237,1.7403534790210437e-06,1.1548708798440485e-07,0.0,zfp,2.19,SRF
orig_Q500,1,0.0011706634369326,1.6613855253925045e-06,7.562036547349009e-08,0.0,zfp,2.19,SRF
orig_Q500,2,0.0011785770499983,1.6868465991342446e-06,8.206390815721651e-08,0.0,zfp,2.19,SRF
orig_Q500,3,0.001176169145094,1.7238865749764826e-06,8.667682482126627e-08,0.0,zfp,2.19,SRF
orig_Q500,4,0.0011809754300258,1.7357047885854992e-06,8.132315004973425e-08,0.0,zfp,2.19,SRF
orig_Q500,5,0.0011683933198449,1.7196663369973244e-06,8.521399175762714e-08,0.0,zfp,2.19,SRF
orig_Q500,6,0.0011599848784857,1.6651218967052523e-06,8.455117811310833e-08,0.0,zfp,2.19,SRF
orig_Q500,7,0.0011667147233149,1.6784266554535835e-06,8.5649072684446e-08,0.0,zfp,2.19,SRF
orig_Q500,8,0.0011823596758365,1.6916222079742327e-06,9.149888047776286e-08,0.0,zfp,2.19,SRF
orig_Q500,9,0.001178852237581,1.6697046532358827e-06,9.281796705697914e-08,0.0,zfp,2.19,SRF
