variable,frequency,timestep,bg_level,bg_size,bg_ratio,zfp_level,zfp_size,zfp_ratio,sz_level,sz_size,sz_ratio,sz1413_level,sz1413_size,sz1413_ratio
FSNS,monthly,58,4,5195413.0,1.7910449082681204,14,4939332.0,1.8839021146989108,00001,9278780.0,1.0028492969980967,-1,9305218.0,1.0
FSNS,monthly,59,4,5195413.0,1.7910449082681204,14,4939332.0,1.8839021146989108,00001,9278780.0,1.0028492969980967,-1,9305218.0,1.0
FSNT,monthly,0,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,1,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,2,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000005,8915490.0,0.9961150761203255,-1,8880854.0,1.0
FSNT,monthly,3,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000001,8874556.0,1.000709669306273,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,4,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,000005,8915490.0,0.9961150761203255,-1,8880854.0,1.0
FSNT,monthly,5,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,6,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,0001,8747863.0,1.015202684358454,-1,8880854.0,1.0
FSNT,monthly,7,4,4835245.0,1.836691625760432,18,6181806.0,1.436611566263969,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,8,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,9,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,10,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,11,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,12,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,13,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,14,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,15,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000001,8874556.0,1.000709669306273,-1,8880854.0,1.0
FSNT,monthly,16,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,17,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000001,8874556.0,1.000709669306273,-1,8880854.0,1.0
FSNT,monthly,18,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000005,8915490.0,0.9961150761203255,-1,8880854.0,1.0
FSNT,monthly,19,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,20,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,21,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000005,8915490.0,0.9961150761203255,-1,8880854.0,1.0
FSNT,monthly,22,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,23,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,24,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,25,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,26,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,00005,8798542.0,1.00935518634792,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,27,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,28,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,29,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,30,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000001,8874556.0,1.000709669306273,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,31,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,32,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,33,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,34,5,5890220.0,1.5077287435783384,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,35,5,5890220.0,1.5077287435783384,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,36,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,37,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,00005,8798542.0,1.00935518634792,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,38,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,39,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,40,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,41,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000005,8915490.0,0.9961150761203255,-1,8880854.0,1.0
FSNT,monthly,42,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,-1,8880854.0,1.0
FSNT,monthly,43,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000005,8915490.0,0.9961150761203255,-1,8880854.0,1.0
FSNT,monthly,44,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,45,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,46,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,47,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
FSNT,monthly,48,5,5890220.0,1.5077287435783384,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,49,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,50,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,51,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,52,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,53,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,54,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,000001,8874556.0,1.000709669306273,-1,8880854.0,1.0
FSNT,monthly,55,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,56,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,57,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,00005,8798542.0,1.00935518634792,-1,8880854.0,1.0
FSNT,monthly,58,4,4835245.0,1.836691625760432,14,4469702.0,1.986900692708373,0001,8747863.0,1.015202684358454,0.0001,8784220.0,1.0110008629109926
FSNT,monthly,59,4,4835245.0,1.836691625760432,16,5721123.0,1.5522920937025826,00001,8867438.0,1.0015129510913976,-1,8880854.0,1.0
LHFLX,monthly,0,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,1,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,2,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,3,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,4,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,5,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,6,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,7,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,8,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,9,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,10,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,11,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,12,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,13,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,14,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,15,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,16,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,17,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,18,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,19,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,20,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,21,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,22,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,23,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,24,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,25,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,26,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,27,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,28,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,29,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,30,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,31,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,32,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,33,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,34,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,35,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,36,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,37,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,38,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,39,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,40,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,41,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,42,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,43,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,44,5,7625804.0,1.3711641421678291,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,45,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,46,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,47,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,48,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,49,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,50,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,51,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,52,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,53,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,54,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
LHFLX,monthly,55,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000001,10449940.0,1.0006018216372534,-1,10456229.0,1.0
LHFLX,monthly,56,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,57,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,58,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,00001,10358303.0,1.0094538651746334,-1,10456229.0,1.0
LHFLX,monthly,59,4,6181984.0,1.691403439413625,14,5823596.0,1.7954935404172954,000005,10447490.0,1.0008364688551987,-1,10456229.0,1.0
PRECC,monthly,0,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,1,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,2,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,3,3,4284404.0,1.9468558520625039,12,4251108.0,1.9621042325906564,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,4,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,5,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,6,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,7,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,8,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,9,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,10,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,11,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,12,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,13,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,14,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,15,4,5170803.0,1.6131183106376321,12,4251108.0,1.9621042325906564,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,16,3,4284404.0,1.9468558520625039,12,4251108.0,1.9621042325906564,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,17,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,18,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,19,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,20,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,21,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,22,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,23,4,5170803.0,1.6131183106376321,12,4251108.0,1.9621042325906564,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,24,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,25,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,26,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,27,4,5170803.0,1.6131183106376321,12,4251108.0,1.9621042325906564,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,28,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,29,4,5170803.0,1.6131183106376321,12,4251108.0,1.9621042325906564,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,30,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,31,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,32,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,33,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,34,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,35,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,36,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,37,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,38,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,39,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,40,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,41,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,42,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,43,4,5170803.0,1.6131183106376321,12,4251108.0,1.9621042325906564,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,44,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,45,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,46,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,47,3,4284404.0,1.9468558520625039,12,4251108.0,1.9621042325906564,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,48,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,49,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,50,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,51,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,52,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,53,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,54,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
PRECC,monthly,55,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,000001,8334828.0,1.000754544664869,-1,8341117.0,1.0
PRECC,monthly,56,3,4284404.0,1.9468558520625039,12,4251108.0,1.9621042325906564,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,57,3,4284404.0,1.9468558520625039,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,58,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,00001,8692083.0,0.9596223367862456,-1,8341117.0,1.0
PRECC,monthly,59,4,5170803.0,1.6131183106376321,14,4912573.0,1.6979120717391885,000005,8750678.0,0.9531966551620343,-1,8341117.0,1.0
