variable,best_alg,best_ratio,best_size,best_level
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,sz,70.33972033800873,20614229.0,1.0
ABSORB,sz,70.33972033800873,20614229.0,1.0
ABSORB,sz,70.33972033800873,20614229.0,1.0
ABSORB,sz,70.33972033800873,20614229.0,1.0
ABSORB,zfp,2.5902127437758007,18896205.0,16
ABSORB,bg,2.3743401220584093,20614229.0,10
ABSORB,sz,59.031986540108306,22899495.0,0.005
ABSORB,sz,59.031986540108306,22899495.0,1.0
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,sz,70.33972033800873,20614229.0,1.0
ABSORB,zfp,2.5902127437758007,18896205.0,16
ABSORB,zfp,2.5902127437758007,18896205.0,100000
ABSORB,zfp,2.5902127437758007,18896205.0,100000
ABSORB,zfp,2.5902127437758007,18896205.0,26
ABSORB,zfp,2.5902127437758007,18896205.0,26
ABSORB,zfp,2.5902127437758007,18896205.0,100000
ABSORB,zfp,2.5902127437758007,18896205.0,16
ABSORB,bg,2.6403584702174983,18537328.0,9
ABSORB,sz,70.33972033800873,18537328.0,0.01
ABSORB,sz,70.33972033800873,18537328.0,1.0
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,sz,70.33972033800873,18537328.0,0.01
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,zfp,2.5902127437758007,18896205.0,16
ABSORB,zfp,2.5902127437758007,18896205.0,100000
ABSORB,zfp,2.5902127437758007,18896205.0,100000
ABSORB,zfp,2.5902127437758007,18896205.0,26
ABSORB,zfp,2.5902127437758007,18896205.0,26
ABSORB,zfp,2.5902127437758007,18896205.0,100000
ABSORB,zfp,2.5902127437758007,18896205.0,16
ABSORB,bg,2.6403584702174983,18537328.0,9
ABSORB,sz,70.33972033800873,18537328.0,0.01
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,sz,70.33972033800873,20614229.0,1.0
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,sz,70.33972033800873,20614229.0,0.01
ABSORB,zfp,3.423389637014402,14297289.0,14
ABSORB,zfp,3.423389637014402,14297289.0,100000
ABSORB,zfp,3.423389637014402,14297289.0,100000
ABSORB,zfp,3.423389637014402,14297289.0,26
ABSORB,zfp,3.423389637014402,14297289.0,26
ABSORB,zfp,3.423389637014402,14297289.0,100000
ABSORB,zfp,2.5902127437758007,18896205.0,16
