variable,best_alg,best_ratio,best_size,best_level
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNS,zfp,2.6008440088506486,48748067.0,14
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLNSC,zfp,2.3420189315339606,49526890.0,16
FLUT,zfp,2.354570462658651,46744830.0,16
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,zfp,2.354570462658651,46744830.0,16
FLUT,bg,2.0067719439181757,54846290.0,4
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,bg,2.0067719439181757,54846290.0,4
FLUT,bg,2.0067719439181757,54846290.0,4
FLUT,zfp,2.354570462658651,46744830.0,16
FLUT,bg,2.0067719439181757,54846290.0,4
FLUT,bg,2.0067719439181757,54846290.0,4
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,zfp,2.354570462658651,46744830.0,16
FLUT,bg,2.0067719439181757,54846290.0,4
FLUT,zfp,2.354570462658651,46744830.0,16
FLUT,zfp,2.354570462658651,46744830.0,16
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,bg,2.0067719439181757,54846290.0,4
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,zfp,1.9365128702085033,56836181.0,18
FLUT,bg,2.0067719439181757,54846290.0,4
FSNS,zfp,2.570789641695187,44787174.0,14
FSNS,zfp,2.570789641695187,44787174.0,14
FSNS,zfp,2.570789641695187,44787174.0,14
