variable,best_alg,best_ratio,best_size,best_level
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
ANRAIN,bg,nan,nan,2
