set,time,mean,variance,ns_con_var,w_e_first_differences,prob_positive,num_zero,range,quantile
orig_AODVIS,0,0.11145656120569734,0.008791534672534903,0.0006440684581006931,0.00019609673050401824,0.9010416666666666,0.0,1.5268992509227246,0.08178403228521347
orig_AODVIS,1,0.1088052783390648,0.007689314785146603,0.0006948849666962824,7.490636613274289e-05,0.953125,0.0,1.915346947265789,0.07460267096757889
orig_AODVIS,2,0.11746485615341858,0.010451403450956463,0.0008742688781151064,0.0,1.0,0.0,2.4354099126067013,0.07265831530094147
orig_AODVIS,3,0.12341223435714528,0.013399217168677252,0.0012055692641976701,5.946264719533211e-05,0.9739583333333334,0.0,2.0494230000767857,0.08177544549107552
orig_AODVIS,4,0.11911469624119739,0.015551203936517408,0.0014243202826769755,2.7480748675229618e-05,0.9162688078703703,0.0,3.7658411292359233,0.08089572191238403
orig_AODVIS,5,0.1592516401083706,0.03855744226852867,0.0033031503951531046,-4.5352200929971895e-05,0.875,0.0,6.315599302761257,0.09890049323439598
orig_AODVIS,6,0.15593357111766806,0.028146373020970603,0.001921874513346065,6.166305372769582e-05,0.8958333333333334,0.0,4.40548828151077,0.09761658683419228
orig_AODVIS,7,0.16243830967160747,0.029839991315480884,0.0014337914003454031,2.067161433022889e-05,0.9479166666666666,0.0,4.015381283359602,0.09700259566307068
orig_AODVIS,8,0.1332507093096366,0.01626108980220025,0.0010923847662118614,0.0,1.0,0.0,3.389178322162479,0.0852232538163662
orig_AODVIS,9,0.11277470629953107,0.0071482118160077065,0.0006620904511518331,4.485860459134504e-05,0.9792932581018519,0.0,2.1564790453994647,0.08391951024532318
orig_AODVIS,10,0.09685738191998923,0.004256067384414835,0.0002806187518781774,4.915147762870873e-05,0.9167209201388888,0.0,0.8319824123755097,0.07594699412584305
orig_AODVIS,11,0.10260888259088839,0.006022272559660115,0.00043002935701494903,0.00019844295615261193,0.8751265914351852,0.0,1.1939199519110844,0.07698225975036621
orig_AODVIS,12,0.11188771769586897,0.008704144126031606,0.000595764115331042,0.00021311700644825274,0.9010416666666666,0.0,1.233216454507783,0.08009916916489601
orig_AODVIS,13,0.11864444043403476,0.009607361848360666,0.0007415164982539679,9.035781533497358e-05,0.953125,0.0,1.9550987225957215,0.07898647710680962
orig_AODVIS,14,0.11999886088633904,0.0130662366485594,0.0012864550228028203,0.0,1.0,0.0,3.2959514474496245,0.07383779808878899
orig_AODVIS,15,0.12490872818487748,0.01783318079145358,0.001682488018089727,5.071476527857496e-05,0.9739583333333334,0.0,3.723618333460763,0.07895929366350174
orig_AODVIS,16,0.1303222604911182,0.019817271253244485,0.0013435398883744044,4.1973936062118e-05,0.9162688078703703,0.0,3.038792307721451,0.08431227505207062
orig_AODVIS,17,0.14321171202905184,0.028372142121099512,0.0019171660355967678,9.879648122742305e-06,0.875,0.0,4.138467244571075,0.08667579293251038
orig_AODVIS,18,0.15757827580298217,0.03027599299023061,0.0016981127713381209,3.661846141077904e-05,0.8958333333333334,0.0,4.1635291071143,0.09518903121352196
orig_AODVIS,19,0.14917961573418154,0.022365416655786872,0.0013043373716796404,7.13721609411741e-05,0.9479166666666666,0.0,3.603815899696201,0.09413560479879379
orig_AODVIS,20,0.1342970608528671,0.01523805407213579,0.0009764583924798144,0.0,1.0,0.0,2.5420345773454756,0.08226661384105682
orig_AODVIS,21,0.11705674905733124,0.008479282513900028,0.0006170688019498131,2.5054763279406755e-05,0.9792932581018519,0.0,1.444457272416912,0.08108049631118774
orig_AODVIS,22,0.10083052983829449,0.004931015731918899,0.0004096272105308604,9.376024609002527e-05,0.9167209201388888,0.0,1.2135748381260782,0.07700608670711517
orig_AODVIS,23,0.10587300509101458,0.006084052600594773,0.0005874837967154992,0.00032222103050930486,0.8751265914351852,0.0,2.096658139373176,0.08496567606925964
orig_AODVIS,24,0.11074210551070446,0.007477699834795386,0.0005451465278916496,0.00010304343336556213,0.9010416666666666,0.0,1.5339251509867609,0.08259034529328346
orig_AODVIS,25,0.1127947062284169,0.007323888506403947,0.0005535877438474242,4.3340187434639046e-05,0.953125,0.0,1.9019788936711848,0.07530265301465988
orig_AODVIS,26,0.12821393340182596,0.01543136812802909,0.001553452912553127,0.0,1.0,0.0,3.646993753965944,0.07672784104943275
orig_AODVIS,27,0.12524165975133222,0.016950740876318978,0.0014636608136541012,4.6701781632093426e-05,0.9739583333333334,0.0,3.213188788620755,0.07913390547037125
orig_AODVIS,28,0.12680942657347988,0.01940103771186014,0.0013008124548826324,8.140525063719206e-05,0.9162688078703703,0.0,3.1440311681944877,0.08607456088066101
orig_AODVIS,29,0.14950878371541146,0.032306542745612996,0.002731456657771241,5.795731656256455e-05,0.875,0.0,5.538371601141989,0.08809362724423409
orig_AODVIS,30,0.14318819508569916,0.01863134950375367,0.001072324623680306,0.00019038288199321483,0.8958333333333334,0.0,2.9930583257228136,0.09374387934803963
orig_AODVIS,31,0.1493039635058899,0.020178729261733513,0.0011232644318443382,0.00010354319081805577,0.9479166666666666,0.0,2.6503581376746297,0.08989668264985085
orig_AODVIS,32,0.13153711695220796,0.014372596311578409,0.0009334575350678229,0.0,1.0,0.0,2.883603028487414,0.08283479884266853
orig_AODVIS,33,0.11281731344065891,0.007885697775698726,0.0005808108247345912,5.0468286364658717e-05,0.9792932581018519,0.0,1.5299744841177016,0.079038605093956
orig_AODVIS,34,0.10006945950960865,0.005378665903313822,0.00048053926113528905,0.00017636050770300258,0.9167209201388888,0.0,1.424622880993411,0.07694616913795471
