set,time,mean,variance,ns_con_var,w_e_first_differences,prob_positive,num_zero,range,quantile
orig_CLDTOT,0,0.6375503533118846,0.04663041641628994,0.0019835976526096748,0.0,1.0,0.0,0.994632720015943,0.701880007982254
orig_CLDTOT,1,0.6407220749573049,0.042852410212107346,0.0018668172840324855,0.0,1.0,0.0,0.9995277058936836,0.7169072329998016
orig_CLDTOT,2,0.634879779616649,0.03605619778340528,0.0016000814990914704,0.0,1.0,0.0,0.9903749580262229,0.7094332873821259
orig_CLDTOT,3,0.6318373084657131,0.033526242525243596,0.0016679904383621773,0.0,1.0,0.0,0.9595445152372122,0.6803416013717651
orig_CLDTOT,4,0.6288458751317657,0.035269717922252454,0.001813314425015179,0.0,1.0,0.0,0.9725176263600588,0.6636460423469543
orig_CLDTOT,5,0.6241001653744674,0.04566695621320972,0.0019284669219077478,0.0,0.9999457465277778,3.0,0.9991285800933838,0.6774277687072754
orig_CLDTOT,6,0.6291478895218753,0.050884726300469606,0.001949178930300788,0.0,1.0,0.0,0.9990161931236798,0.7178902328014374
orig_CLDTOT,7,0.6158294710863613,0.05484979226086451,0.0020398165523645467,0.0,0.9998914930555556,6.0,0.9962736368179321,0.6900026202201843
orig_CLDTOT,8,0.6213441249004313,0.04248708175164388,0.0018771026905659704,0.0,1.0,0.0,0.9985496263978941,0.6965193152427673
orig_CLDTOT,9,0.6297964803650936,0.037678558584455665,0.001922699491360435,0.0,1.0,0.0,0.9833279578015208,0.6895429193973541
orig_CLDTOT,10,0.6382992919816757,0.03682925785320665,0.0017263018602861834,0.0,1.0,0.0,0.9794026762247086,0.7219827175140381
orig_CLDTOT,11,0.640647602264775,0.041741463654499725,0.001830512176427175,0.0,1.0,0.0,0.9948222311213613,0.7122776210308075
orig_CLDTOT,12,0.6353758991518075,0.04515842277667665,0.0018613486124226199,0.0,1.0,0.0,0.945427194237709,0.7111260294914246
orig_CLDTOT,13,0.6371447289724435,0.04284015678130425,0.0018624318597487582,0.0,1.0,0.0,0.9864282589405775,0.7227846384048462
orig_CLDTOT,14,0.6427779044495031,0.033184191633503196,0.00159845470551147,0.0,1.0,0.0,0.9651429653167725,0.7226106524467468
orig_CLDTOT,15,0.6339603546224541,0.032108067099591575,0.0017100665889194025,0.0,1.0,0.0,0.9932806801152765,0.6799191534519196
orig_CLDTOT,16,0.6349366509130385,0.03412862844280356,0.0017892882805278737,0.0,1.0,0.0,0.9547463245689869,0.6978088319301605
orig_CLDTOT,17,0.6289706163092086,0.0466914560087922,0.0018950655137037723,0.0,1.0,0.0,0.9950751257129014,0.710679292678833
orig_CLDTOT,18,0.6279738415254461,0.05311398014765516,0.0019875670623665733,0.0,1.0,0.0,0.9992328258570353,0.716124564409256
orig_CLDTOT,19,0.6262891944576338,0.05156111073810802,0.002037144149483127,0.0,0.9999276620370371,4.0,0.9991155862808228,0.7265427112579346
orig_CLDTOT,20,0.6204949237117925,0.04709458394311431,0.0019657782726907797,0.0,1.0,0.0,0.9927849094383419,0.703650712966919
orig_CLDTOT,21,0.6227693792583957,0.043156240646769026,0.0018538559694679024,0.0,1.0,0.0,0.9996977353912371,0.7049685418605804
orig_CLDTOT,22,0.6408999558340933,0.04006337841440791,0.0018163932914600728,0.0,1.0,0.0,0.9934293953701854,0.7052824199199677
orig_CLDTOT,23,0.6472353460510462,0.03854339220081967,0.0018269550955004469,0.0,1.0,0.0,0.9463378861546516,0.7144787609577179
orig_CLDTOT,24,0.643900257541806,0.0435768973670386,0.0019571850535554146,0.0,1.0,0.0,0.967467088252306,0.7212627232074738
orig_CLDTOT,25,0.634068714325539,0.04316856690351579,0.0018678000666778095,0.0,1.0,0.0,0.9964575960766524,0.7051213085651398
orig_CLDTOT,26,0.6381880690512128,0.037862337716296685,0.0017143597084433632,0.0,1.0,0.0,0.9980886287812609,0.7162195146083832
orig_CLDTOT,27,0.6319936097130371,0.03187620643053933,0.0018135613361850576,0.0,1.0,0.0,0.9892343917163089,0.6906510293483734
orig_CLDTOT,28,0.6275662762551868,0.03551379791813752,0.0017943652083394425,0.0,1.0,0.0,0.9933550753630698,0.660592794418335
orig_CLDTOT,29,0.6248195289273836,0.04682523606801152,0.001940421741716338,0.0,1.0,0.0,0.9870848618447781,0.6868967711925507
orig_CLDTOT,30,0.622657833758683,0.05110411890866728,0.0019904604750995447,0.0,1.0,0.0,0.997034193565014,0.6952273845672607
orig_CLDTOT,31,0.6216415224248614,0.05324077807290921,0.002001492448526501,0.0,0.9999819155092593,1.0,0.9987379908561707,0.7120850384235382
orig_CLDTOT,32,0.6256666638247492,0.046669705359834696,0.0018931806900156266,0.0,0.9999819155092593,1.0,0.9991208910942078,0.7071340978145599
orig_CLDTOT,33,0.6288383279844983,0.03994630241131075,0.0018526918800601414,0.0,0.9999819155092593,1.0,0.9962328672409058,0.7053719460964203
orig_CLDTOT,34,0.6389004579618174,0.03661225969335979,0.001716361256582643,0.0,1.0,0.0,0.989226364530623,0.7024800181388855
orig_CLDTOT,35,0.6445699167041415,0.04007295883634031,0.0018439699628373955,0.0,1.0,0.0,0.9858384160324931,0.7274157404899597
orig_CLDTOT,36,0.6388228255731667,0.04225505693924981,0.0019348966998088172,0.0,1.0,0.0,0.9762414153665304,0.7100098133087158
orig_CLDTOT,37,0.6431115628042772,0.04118227416378114,0.0018696015840862286,0.0,1.0,0.0,0.9856027755886316,0.7034977376461029
orig_CLDTOT,38,0.6307434227570559,0.041431308731789365,0.0016684601521382775,0.0,0.9999638310185185,2.0,0.9968441128730774,0.7120173871517181
