set,time,ssim_fp,ks_p_value,spatial_rel_error,max_spatial_rel_error,pearson_correlation_coefficient
zfp_p_6_PRECC,0,0.8843851079517236,3.574682715917649e-41,69.07371238425925,3.446019849069633e+24,0.9938079910368302
zfp_p_6_PRECC,1,0.8903395104964273,8.439952414854164e-43,68.45341435185185,1.5298536518579646e+26,0.993340071985705
zfp_p_6_PRECC,2,0.8865551751715505,2.0056655221184018e-41,72.56944444444444,5.575528243015425e+24,0.9933750609538547
zfp_p_6_PRECC,3,0.8908505471697935,8.38834419870683e-26,72.04499421296296,5.674535467399251e+21,0.9928715571159353
zfp_p_6_PRECC,4,0.894337034031054,2.5015946166572914e-34,72.62550636574075,1.6083254547159882e+23,0.9923438847544368
zfp_p_6_PRECC,5,0.8911067970055766,5.59937686153186e-63,72.80996817129629,1.0133099048927234e+20,0.9930510581834919
zfp_p_6_PRECC,6,0.8882034962069684,1.4162457270252146e-50,73.82450810185185,1.6753390153291543e+21,0.9932619396092266
zfp_p_6_PRECC,7,0.8755827857663805,1.4551184447684494e-47,74.72330729166666,1.0052034091974927e+22,0.9934931032825782
zfp_p_6_PRECC,8,0.8827994373630812,4.143705347905332e-24,76.65292245370371,7.133701730444772e+22,0.9932895152012946
zfp_p_6_PRECC,9,0.8770265225936286,1.2261139224774588e-29,75.07776331018519,1.2388924190739607e+27,0.9932101151257189
zfp_p_6_PRECC,10,0.8549159089474881,3.156845453309994e-33,73.36335358796296,3.242591695656715e+21,0.9929363512709958
zfp_p_6_PRECC,11,0.8915107765679631,5.640070499343493e-52,71.79361979166666,5.4972061440487876e+20,0.9930756482607027
zfp_p_6_PRECC,12,0.8478677242437449,1.567002886469219e-40,71.39395254629629,5.480652118403871e+24,0.9931494563109788
zfp_p_6_PRECC,13,0.8895836155563015,3.0048376100388835e-35,70.10633680555556,3.026418982006555e+21,0.99345558135297
zfp_p_6_PRECC,14,0.8662020498547106,5.674399580735151e-26,72.2312644675926,4.188347538322886e+20,0.992965268561153
zfp_p_6_PRECC,15,0.843757973012299,3.471100128762781e-30,74.46108217592592,3.662406107916944e+25,0.9933027655130475
zfp_p_6_PRECC,16,0.8751440392981525,2.9759086135693937e-51,74.14641203703704,3.6857458337241396e+22,0.9930334382825267
zfp_p_6_PRECC,17,0.835797784566649,3.941307075679871e-89,74.82096354166666,3.2425916956567147e+22,0.993363260250474
zfp_p_6_PRECC,18,0.8858973301576709,1.159825648453039e-52,73.16623263888889,5.361084849053294e+22,0.993060356350131
zfp_p_6_PRECC,19,0.823133512267079,1.8429043685820036e-32,75.42679398148148,1.0052034091974927e+22,0.9929511787356183
zfp_p_6_PRECC,20,0.8811989743089076,2.5238900292913427e-23,76.20261863425925,1.0133099048927233e+21,0.993216053514052
zfp_p_6_PRECC,21,0.8839848542165458,1.737264959614194e-29,74.20609085648148,1.3154733225342055e+26,0.9935536490221608
zfp_p_6_PRECC,22,0.8929292462747486,1.7005037225778855e-40,73.2078269675926,2.431943771742536e+21,0.993289584934835
zfp_p_6_PRECC,23,0.8742687204444973,4.330107882438027e-57,70.98343460648148,2.93184327682602e+21,0.9937173801701374
zfp_p_6_PRECC,24,0.8837175019929355,1.325914410920583e-41,68.22193287037037,3.1412606537421645e+20,0.9934613076932908
zfp_p_6_PRECC,25,0.8937245864405755,2.4745891771346397e-39,69.87123842592592,7.430470897937429e+25,0.9934125656322951
zfp_p_6_PRECC,26,0.7486364061612644,3.6414553525818395e-34,69.70305266203704,5.235434422903607e+19,0.9938745048494964
zfp_p_6_PRECC,27,0.8874490374735653,1.1357682974557177e-38,73.38505497685185,4.0532396195708935e+20,0.9933480912109882
zfp_p_6_PRECC,28,0.8951026633721589,4.559539419958328e-34,73.05410879629629,1.6856087236739584e+27,0.9930998824516162
zfp_p_6_PRECC,29,0.8325799265742826,4.9035606259136304e-65,73.95109953703704,1.364750702409054e+27,0.9928960809876239
zfp_p_6_PRECC,30,0.8914807742126181,1.692386819170756e-38,73.12282986111111,3.3506780306583087e+21,0.9928031938052821
zfp_p_6_PRECC,31,0.8719975219524813,3.3029734728017466e-32,75.09584780092592,2.6177172114518036e+20,0.9932821702767383
zfp_p_6_PRECC,32,0.8825246545605607,2.0790686554998685e-28,76.56611689814815,1.6212958478283573e+22,0.9927692505401534
zfp_p_6_PRECC,33,0.8742153501340502,1.6045197112344753e-25,74.80287905092592,1.318676306658986e+27,0.9931704966786005
zfp_p_6_PRECC,34,0.8918632028758399,2.47547877053074e-47,73.09751157407408,6.48518339131343e+21,0.9934659568176882
zfp_p_6_PRECC,35,0.8828977387285796,1.0814122581688496e-60,70.25643807870371,7.791542314564533e+26,0.9934445829079591
zfp_p_6_PRECC,36,0.8991306976449581,7.269411694587844e-53,68.68851273148148,2.2813971069732162e+27,0.9937688767747483
zfp_p_6_PRECC,37,0.8754488656975914,2.592337875865298e-43,68.55107060185185,1.9003465573154736e+26,0.993073737346266
zfp_p_6_PRECC,38,0.883960878668372,1.0310732480656963e-24,72.55678530092592,5.065101157383456e+27,0.9930173643950388
zfp_p_6_PRECC,39,0.8959314873751759,3.820307319605116e-32,73.39590567129629,2.3837445557895953e+27,0.9921117279928692
zfp_p_6_PRECC,40,0.8981558619945355,3.924997537004619e-34,72.7683738425926,8.376695076645772e+20,0.9925649040349906
zfp_p_6_PRECC,41,0.8736207374166391,3.4144362682421915e-58,73.38686342592592,1.0133099048927233e+21,0.9935452591305136
zfp_p_6_PRECC,42,0.8848526963629842,1.5344040349232315e-52,73.02155671296296,1.5078051137962388e+22,0.9935389812655289
zfp_p_6_PRECC,43,0.8747550825050783,2.3574979334452435e-40,74.08492476851852,1.3402712122633235e+22,0.9939629767577891
zfp_p_6_PRECC,44,0.8719823678604993,4.421934826577258e-36,76.31655092592592,2.431943771742536e+21,0.9929501335100542
zfp_p_6_PRECC,45,0.886040123688347,1.160666028608763e-25,75.44307002314815,4.1417074748665384e+27,0.9931659969139037
zfp_p_6_PRECC,46,0.8854612621671875,1.0013580770679655e-48,71.80085358796296,1.992267687812323e+27,0.9932767471531104
zfp_p_6_PRECC,47,0.9014347808380798,1.5081953236167605e-72,70.71035879629629,2.0372832382899933e+24,0.9936225128345173
zfp_p_6_PRECC,48,0.8878019849251829,1.0953714258380737e-48,70.68142361111111,6.862188606788216e+24,0.9934469203373094
zfp_p_6_PRECC,49,0.8888672325946243,1.2301645366521154e-38,69.98155381944444,1.5888699655534414e+22,0.9931292928370902
zfp_p_6_PRECC,50,0.883911259468458,3.058024028596621e-25,72.11552372685185,3.5740567675718366e+22,0.993230920059075
