set,time,ssim_fp,ks_p_value,spatial_rel_error,max_spatial_rel_error,pearson_correlation_coefficient
br_1_AODABS,0,0.8625315416144881,3.03395261978275e-138,99.4400289017341,0.19998428313849703,0.9942475519287192
br_1_AODABS,1,0.7962290894195382,8.189356516252611e-207,99.42888585306619,0.19997634817771293,0.9939351441082093
br_1_AODABS,2,0.9353067010855953,0.0,99.41225405092592,0.19999504086281358,0.9944150908970436
br_1_AODABS,3,0.88291808892492,6.451834867109089e-202,99.38725490196079,0.19997817933648016,0.993727024779816
br_1_AODABS,4,0.8705218233425258,1.9825170111246282e-142,99.50065132435954,0.19999847411818336,0.9935299363516401
br_1_AODABS,5,0.8164889604487753,3.70701817027191e-102,99.35515873015873,0.1999892424090557,0.9942334769988853
br_1_AODABS,6,0.7896985808341241,3.602796295877947e-129,99.47109173126614,0.19998245200767154,0.9939933006539122
br_1_AODABS,7,0.7799440774237467,3.131044643573482e-78,99.43147130647131,0.19998413054458172,0.9934632711258599
br_1_AODABS,8,0.8474805870830999,3.4388183527584336e-291,99.49905960648148,0.19999824523540882,0.9933722004387139
br_1_AODABS,9,0.7969848856506129,2.4908929898220674e-267,99.36658602795886,0.19997695856490008,0.9936290591786222
br_1_AODABS,10,0.8813312481188458,4.9364173629183795e-135,99.44368822867965,0.19999504086281358,0.9941219618039593
br_1_AODABS,11,0.8710903834420667,6.1542544979765245e-220,99.44411150833832,0.19998619055752667,0.993441573411142
br_1_AODABS,12,0.7215179123812199,1.8795052829626623e-158,99.53636801541425,0.19995498403936227,0.9938330420614689
br_1_AODABS,13,0.8193329828541995,3.2251583623133676e-230,99.41939890710383,0.19999984741208027,0.9939618932867488
br_1_AODABS,14,0.8968345159400273,4.709013658245146e-247,99.47193287037037,0.19999908447160852,0.9942030173425382
br_1_AODABS,15,0.8941072522217964,3.394e-320,99.39096850861556,0.19999145498685442,0.9941805114074516
br_1_AODABS,16,0.7940825629800687,7.481917107750846e-120,99.36249161173173,0.19998039197547318,0.9943647328736425
br_1_AODABS,17,0.794350824662027,5.115828605073835e-100,99.46676587301587,0.19998527499752755,0.9944283102104531
br_1_AODABS,18,0.7676914237144161,2.033257894352599e-74,99.40851098191214,0.1999999237060474,0.9940530712847324
br_1_AODABS,19,0.8619307891542581,5.0392217741579e-131,99.37996031746032,0.19998496981039549,0.9939011245014882
br_1_AODABS,20,0.8757879508803286,8.951935792703613e-121,99.462890625,0.19999008166414417,0.9940099876703228
br_1_AODABS,21,0.7018018235005492,5.240236358625904e-253,99.3739727798194,0.19998458832615298,0.9938149584699568
br_1_AODABS,22,0.8328472670238043,2.4610236499234344e-173,99.47919749067881,0.19999717711406262,0.9936188103458632
br_1_AODABS,23,0.8516476357553996,1.2005442079550223e-177,99.43791200843131,0.19998908981703223,0.9938189606385335
br_1_AODABS,24,0.8550800654739366,1.6215569432356867e-148,99.4781631342325,0.1999921416464414,0.9944127635441717
br_1_AODABS,25,0.8135420697890291,0.0,99.51047358834244,0.19999458309320448,0.993625706362037
br_1_AODABS,26,0.8884371497194118,9.19635061680572e-265,99.43757233796296,0.19999931335390284,0.9941358584934505
br_1_AODABS,27,0.854076837832104,0.0,99.4281045751634,0.1999839779506082,0.9941984266960161
br_1_AODABS,28,0.7840515298762615,1.347098409712329e-128,99.36249161173173,0.1999951171576975,0.9940240654768453
br_1_AODABS,29,0.7695118092856099,2.565170730377949e-134,99.49156746031747,0.19999572751624498,0.9937728218170008
br_1_AODABS,30,0.7681966740561527,1.1169181539410603e-75,99.45090439276485,0.19999076832608867,0.9938098001245237
br_1_AODABS,31,0.9004534668279589,5.779766613791746e-175,99.38568376068376,0.19999877929501236,0.993748937312881
br_1_AODABS,32,0.7516695263853982,3.153819959577674e-214,99.4773582175926,0.19999290460015562,0.9935621994603391
br_1_AODABS,33,0.732543579479086,9.74792621209397e-166,99.44784029842478,0.19997665337142292,0.9937838762975747
br_1_AODABS,34,0.7186119328270685,4.4731943231826155e-163,99.42790633445779,0.19999649046311962,0.9937422980374317
br_1_AODABS,35,0.8365219538431465,5.228685359768651e-172,99.4255130086173,0.19999488827300207,0.9943083764994821
br_1_AODABS,36,0.8180706283734333,1.6798490319062802e-89,99.46812780989082,0.19999069203037526,0.9941344124044559
br_1_AODABS,37,0.9091579794088692,0.0,99.33401639344262,0.19996787895937365,0.9941662813391519
br_1_AODABS,38,0.8895062350036613,0.0,99.57139756944444,0.19999740599744834,0.9940920882944194
br_1_AODABS,39,0.8446411351231566,4.9953651379778556e-263,99.4503862150921,0.19997390661965025,0.9941121001540262
br_1_AODABS,40,0.8157871722403535,3.2398667672269217e-128,99.3131488572218,0.19999641416849764,0.9942994568270227
br_1_AODABS,41,0.8594328085310865,5.788503891049058e-140,99.45436507936508,0.19999183646454827,0.9945524296404817
br_1_AODABS,42,0.9050119331089223,1.2482810671586893e-96,99.42466085271317,0.1999935149620792,0.9938610651701886
br_1_AODABS,43,0.7519882547868872,4.940743598287245e-74,99.39713064713065,0.19999595640046017,0.9940068442191059
br_1_AODABS,44,0.7234380754695838,2.3895366173506364e-168,99.43395543981481,0.19998580907444838,0.993822729236184
br_1_AODABS,45,0.6832247827372873,5.863959765592857e-292,99.41090653912208,0.19997329622780607,0.9941278700416115
br_1_AODABS,46,0.7359403516698401,5.924851965368992e-152,99.3785879150145,0.19999389643780852,0.9939598586668158
br_1_AODABS,47,0.7597769084693997,4.6640716091089497e-191,99.42964600855531,0.19999847411818336,0.9941963443431939
br_1_AODABS,48,0.9379791018069026,2.299714629381451e-160,99.40992292870907,0.1999949645679151,0.9938961450428755
br_1_AODABS,49,0.9080530127471172,0.0,99.48391013964785,0.1999999237060474,0.9941128660416766
br_1_AODABS,50,0.9219451675149961,0.0,99.52437789351852,0.19999687193601126,0.9937133457971009
br_1_AODABS,51,0.7540830685514139,0.0,99.54322638146168,0.199997329703001,0.9938649496686295
br_1_AODABS,52,0.8892821603747295,5.955164422199577e-103,99.39604468479848,0.19998542759100627,0.9936778388820975
br_1_AODABS,53,0.9204233634858173,6.918145094551006e-127,99.39442791005291,0.19998596166772337,0.9939731936840356
br_1_AODABS,54,0.7534223085909327,2.907555780927869e-104,99.47916666666666,0.19999504086281358,0.994536969200776
br_1_AODABS,55,0.7354880874926597,1.1438799685358555e-83,99.42384004884005,0.19998779278248263,0.9940506222074539
br_1_AODABS,56,0.8162551406286483,1.4303431562314426e-206,99.55692997685185,0.1999946593881757,0.9943111515131853
br_1_AODABS,57,0.7986565064162637,4.096801012784438e-195,99.36658602795886,0.19997352512485678,0.9933761905710863
br_1_AODABS,58,0.7597824765535607,9.325125644093648e-154,99.43974275512419,0.1999908446217875,0.9938987273609994
br_1_AODABS,59,0.7895749617993387,2.935029171542844e-95,99.44204500836933,0.1999946593881757,0.9939286192524401
br_1_AODABS,60,0.7854494795660124,2.1559655920451407e-170,99.46411368015414,0.19996497954612844,0.9942128994805233
br_1_AODABS,61,0.9032157087105458,0.0,99.34540072859745,0.19998825055986272,0.9943062419945868
br_1_AODABS,62,0.8335111527624144,4.420666246677151e-254,99.41225405092592,0.1999980926468197,0.994355164437717
br_1_AODABS,63,0.8319688644776532,0.0,99.39468211527036,0.1999921416464414,0.9940397236789474
br_1_AODABS,64,0.9018228681021926,7.147048454634664e-90,99.3920972644377,0.19999038684737613,0.9939601608577991
br_1_AODABS,65,0.7497640172426372,7.768146209459189e-121,99.46263227513228,0.199994277913174,0.9943940772588716
br_1_AODABS,66,0.8037313936676882,1.5024085109614632e-94,99.39639857881137,0.19999938964797184,0.994264233991957
br_1_AODABS,67,0.7714909627092789,1.0166583675477327e-83,99.45436507936508,0.19998893722495056,0.9934706506894869
br_1_AODABS,68,0.7909057508297477,3.300773596317962e-261,99.44118923611111,0.19997634817771293,0.9937702310375011
br_1_AODABS,69,0.719800185473828,1.0100463923957455e-194,99.35550590016805,0.19997627187924905,0.9935427049675571
br_1_AODABS,70,0.8725112278993009,7.8593787042712425e-143,99.38056065179222,0.19995589966869434,0.9939305182712177
br_1_AODABS,71,0.9022470304055679,6.696532387903929e-92,99.39658200905127,0.19999923705981928,0.9934875848708442
br_1_AODABS,72,0.8671014522375119,1.2725248319945818e-156,99.4560854206808,0.199997329703001,0.9945329481137477
br_1_AODABS,73,0.9052411767721333,0.0,99.49529447480268,0.19999748229188113,0.9940145739714057
br_1_AODABS,74,0.8521528731981031,1.6486448466281855e-288,99.51352719907408,0.1999905394389048,0.9946746061509352
br_1_AODABS,75,0.8455043100604307,0.0,99.47266785502079,0.19999816894112155,0.993805619366282
br_1_AODABS,76,0.8510640637623513,9.465008629778641e-167,99.3920972644377,0.1999848935135761,0.9944654349540135
br_1_AODABS,77,0.815863997051796,9.300493347020346e-184,99.47296626984127,0.19997299103153468,0.9946247441187711
br_1_AODABS,78,0.7930191396792914,1.9760432047357131e-81,99.43879198966408,0.19999534604226193,0.9933134199676732
br_1_AODABS,79,0.7660924997401005,3.560244611919395e-148,99.46199633699634,0.19999404902799836,0.9942385715757387
br_1_AODABS,80,0.7129080411745575,7.532237866131516e-298,99.40140335648148,0.19999382014269176,0.9939370464038604
br_1_AODABS,81,0.8319998834316276,9.167319230795254e-306,99.45707373825044,0.19998695352259183,0.9937493941465217
br_1_AODABS,82,0.8072676583379313,1.187701554931194e-137,99.39239707245862,0.1999917601690386,0.9937002276891866
br_1_AODABS,83,0.8656313280261857,5.897071238660053e-257,99.42344650864831,0.1999900053682998,0.9939448616568746
br_1_AODABS,84,0.7748442889570337,0.0,99.5002408477842,0.19998352016833842,0.9935861034112956
br_1_AODABS,85,0.8879328721329226,0.0,99.44216757741347,0.19999839782393974,0.9940985271691463
br_1_AODABS,86,0.8433821780777846,0.0,99.53342013888889,0.19999412532307148,0.9942391396993426
br_1_AODABS,87,0.8221007648193203,0.0,99.45224301841948,0.19997901861478035,0.9940392599025866
br_1_AODABS,88,0.8410832025680233,1.699358675578949e-142,99.40196581533968,0.19998405424760224,0.9941430985213815
br_1_AODABS,89,0.7863555591141509,1.4083684373102125e-163,99.49156746031747,0.19998290979116376,0.9939996648295645
br_1_AODABS,90,0.7701614034808157,2.907555780927869e-104,99.47109173126614,0.1999584939404205,0.9945234382968727
br_1_AODABS,91,0.8417467567710725,4.308872442333309e-152,99.48870573870575,0.19999855041241243,0.9940344072622986
br_1_AODABS,92,0.7893593837253617,1.4636685387802223e-240,99.51714409722221,0.19997459330936165,0.9938049895845424
br_1_AODABS,93,0.7108318930144044,1.3250651990763209e-219,99.25578475005078,0.19999046314314775,0.9938252361853916
br_1_AODABS,94,0.7582391986866374,4.373436167873864e-133,99.45749738612378,0.19999664305231993,0.9938584260829914
br_1_AODABS,95,0.8050282526209984,4.193234461730429e-220,99.34491950982621,0.19999122610006348,0.9941077476021325
br_1_AODABS,96,0.8322424537831897,4.680300008926991e-196,99.4460500963391,0.19999931335390284,0.9940177758513408
br_1_AODABS,97,0.7902074753315012,0.0,99.42129629629629,0.19999244682810172,0.993765283839527
br_1_AODABS,98,0.8140685760223847,0.0,99.48820891203704,0.19999824523540882,0.9942821536079752
br_1_AODABS,99,0.855403109523922,0.0,99.45967023172906,0.19999435420820344,0.9939571716961528
br_2_AODABS,0,0.9381300377550699,1.1218138873470742e-113,98.87202954399487,0.11107060754153388,0.9984300708032641
br_2_AODABS,1,0.9158544192858212,5.055490786303366e-63,98.83879781420765,0.11105676012575283,0.9985493465103669
br_2_AODABS,2,0.9030926175548347,1.4362229769767355e-143,98.86791087962963,0.11110800282839599,0.9984124952109457
br_2_AODABS,3,0.8401562386620762,4.258030972739096e-91,98.87106357694593,0.1111011268530365,0.998461732480259
br_2_AODABS,4,0.9368943780275533,7.648546255992583e-49,98.91840682114238,0.11111007501928809,0.998465732004436
br_2_AODABS,5,0.9660598196442071,3.0943692534531013e-44,98.8033234126984,0.11109462754565562,0.9985069726600306
br_2_AODABS,6,0.9150633796678102,7.037646377619674e-57,98.89979005167959,0.11110790863767134,0.9985023798038178
br_2_AODABS,7,0.9174887963623654,6.3616062977579055e-37,98.84004884004884,0.11109377980290347,0.9985406737663219
br_2_AODABS,8,0.8864420755415241,3.927793712951706e-149,98.95109953703704,0.11109707657119,0.998233608670358
br_2_AODABS,9,0.9431814095795132,1.1150500973135282e-106,98.83473989400011,0.11109613463988915,0.9983831371729504
br_2_AODABS,10,0.8215164855807314,1.199278576874827e-68,98.74731214614035,0.11109943139070855,0.9984776414092089
br_2_AODABS,11,0.850922791774579,2.6873937460978225e-174,98.86342501704863,0.111100844276431,0.9984496153793003
br_2_AODABS,12,0.8016007641651772,2.4215585606155074e-89,98.98241811175336,0.11106806417097792,0.9984211374976099
br_2_AODABS,13,0.9316953655861144,1.0996515463952788e-96,98.90141165755921,0.11109067139897809,0.9985142473394911
br_2_AODABS,14,0.928148868319765,9.226106284219159e-93,98.92939814814815,0.11108483130856991,0.998424977551259
br_2_AODABS,15,0.9528963087004091,1.347098409712329e-128,98.88777480689245,0.11111035759002481,0.9984983001502307
br_2_AODABS,16,0.8992025497923654,3.681554238576087e-37,98.79998421031856,0.1111056480542911,0.9984695822103692
br_2_AODABS,17,0.8752429432040126,2.2678774559986266e-26,98.91079695767195,0.11109491012621368,0.9985072542620762
br_2_AODABS,18,0.9039878836264703,3.7759395251609956e-35,98.90382751937985,0.111100844276431,0.9984345463680182
br_2_AODABS,19,0.9008441452112669,2.3454966251851943e-67,98.83814102564102,0.11107070174016385,0.99832380109657
br_2_AODABS,20,0.8217020132496919,2.326498646895379e-31,98.79195601851852,0.11110743768374863,0.9984134553565395
br_2_AODABS,21,0.7643634814609198,3.9539515552134566e-88,98.74794555963878,0.11109896042780296,0.9983892153375952
br_2_AODABS,22,0.8492586965575836,4.278982501983141e-114,98.757175830029,0.1111062132012141,0.9983501548675445
br_2_AODABS,23,0.831478171224628,6.26280866530722e-73,98.89648901655266,0.11110301069248195,0.9983315957008247
br_2_AODABS,24,0.8829352407618483,1.0564416797686942e-52,98.93224149004496,0.11109274367067716,0.9985444691890285
br_2_AODABS,25,0.8959890330002899,2.936922817814987e-107,98.85966909532483,0.11108972945410263,0.9984748884415289
br_2_AODABS,26,0.9503585944177296,1.4362229769767355e-143,98.72323495370371,0.11108577326382615,0.9984474688079849
br_2_AODABS,27,0.9700957486233007,3.234315175047354e-131,98.83764111705288,0.11111045178023046,0.9983878539864989
br_2_AODABS,28,0.9016573302102668,1.8071129341113672e-45,98.8434058342873,0.11109773592191281,0.9984871882903609
br_2_AODABS,29,0.9201168176293723,1.2204490560409555e-41,98.80745701058201,0.11111054597041616,0.9984761911882453
br_2_AODABS,30,0.9059905335825881,1.52748029066923e-26,98.85739664082688,0.11110593062784244,0.9983428944396242
br_2_AODABS,31,0.9256291614369347,9.984821137294346e-76,98.82669413919413,0.11109641721948901,0.9983388835486783
br_2_AODABS,32,0.8883357592380222,5.39209532766522e-137,98.65270543981481,0.11111035759002481,0.9984670789506228
br_2_AODABS,33,0.9115016744622803,1.076235275529731e-50,98.90860741260549,0.11109999654553651,0.998230390830937
br_2_AODABS,34,0.9193318668731153,5.8997552380450285e-56,98.79268509202817,0.11107691880560201,0.9982935716865039
br_2_AODABS,35,0.937460866674239,1.930035976353071e-77,98.83036101754459,0.11109236689472327,0.9984884959808535
br_2_AODABS,36,0.8869396750293536,1.4404413568653222e-41,98.83389531149646,0.11110866216290964,0.998396357518197
br_2_AODABS,37,0.9012528610373403,8.145692401987313e-152,98.84448998178506,0.11108737458318022,0.9984241969546128
br_2_AODABS,38,0.9022854771289877,1.2188478630429494e-155,99.08130787037037,0.11109990235311508,0.998421312306413
br_2_AODABS,39,0.9500824393495473,5.819972029748679e-100,98.88220439691028,0.1110888817020079,0.9984925160394694
br_2_AODABS,40,0.9425283456411372,4.50133778989942e-42,98.7032724114791,0.1110980185004946,0.9985335562841235
br_2_AODABS,41,0.9296875865900649,3.5056148260839373e-48,98.8260582010582,0.11110724930203983,0.9984108648467225
br_2_AODABS,42,0.9004507310839146,7.435196320870978e-37,98.91190245478036,0.11111082854085345,0.9984310343571439
br_2_AODABS,43,0.890511064714365,3.72433604561457e-30,98.85912698412699,0.11110470614115583,0.9984097793260759
br_2_AODABS,44,0.8653166379638544,1.4548156340669892e-90,98.89684606481481,0.11109651141264905,0.9984482409682388
br_2_AODABS,45,0.9004509465920711,3.348266029231938e-118,98.83289320603498,0.11110960406766097,0.9984860770325891
br_2_AODABS,46,0.9167158091767709,6.102198792311914e-66,98.80846698625002,0.11110847378171983,0.998417451573856
br_2_AODABS,47,0.8084334387346376,4.6640716091089497e-191,98.83449401748258,0.11107239731208964,0.9983914483187188
br_2_AODABS,48,0.8417791630260648,5.346377686681718e-55,98.83991650610147,0.11105581810900687,0.9984577864239333
br_2_AODABS,49,0.8656230517350909,4.4029236378753355e-289,98.99058894960534,0.1111094156868704,0.998427368936967
