set,time,mean,variance,ns_con_var,w_e_first_differences,prob_positive,num_zero,range,quantile
orig_TS,0,285.5363563137931,318.3268761480212,3.2822916947091554,0.0,1.0,0.0,82.76522827148438,281.4434356689453
orig_TS,1,286.0866487600527,313.1301500193343,3.2645661625908393,0.0,1.0,0.0,86.45645141601562,281.89601135253906
orig_TS,2,286.86110806101516,306.59028673908347,3.035683665224353,0.0,1.0,0.0,96.57406616210938,282.2994842529297
orig_TS,3,287.6987545600652,280.53544564677185,2.7748991017612203,0.0,1.0,0.0,106.3187255859375,283.16395568847656
orig_TS,4,288.73352625303204,242.7440659166285,2.6399247150775804,0.0,1.0,0.0,111.51214599609375,285.0756530761719
orig_TS,5,289.3974917849446,243.29801751427775,2.735176948527414,0.0,1.0,0.0,113.85699462890625,286.9714660644531
orig_TS,6,289.7013100540198,246.32932706198523,2.5991399511880062,0.0,1.0,0.0,114.90142822265625,288.06951904296875
orig_TS,7,289.4231276543596,256.5383540233275,2.396108568306313,0.0,1.0,0.0,117.78761291503906,287.2363586425781
orig_TS,8,288.767790391251,249.5679847878596,2.1593871257322492,0.0,1.0,0.0,107.41339111328125,285.19017028808594
orig_TS,9,287.6808230198546,256.8083476689932,2.612370560050521,0.0,1.0,0.0,94.17951965332031,283.1453399658203
orig_TS,10,286.5764357763071,271.9716720608946,3.2825500727840753,0.0,1.0,0.0,85.87004089355469,281.8889617919922
orig_TS,11,286.09582409649096,279.9428815953745,3.28098371069606,0.0,1.0,0.0,85.7281494140625,281.46929931640625
orig_TS,12,285.671503819871,312.6507341794172,3.340996223349048,0.0,1.0,0.0,83.58045959472656,281.4688262939453
orig_TS,13,286.0838330312137,315.71301601130585,3.263932923438026,0.0,1.0,0.0,83.82467651367188,281.9908142089844
orig_TS,14,286.69895947426795,315.8512784145581,3.2148548654359166,0.0,1.0,0.0,96.39108276367188,282.45252990722656
orig_TS,15,287.7887892501893,274.1697714453043,2.7992953813172763,0.0,1.0,0.0,100.164306640625,283.153076171875
orig_TS,16,288.72140994534254,248.20224647430095,2.6901466560370504,0.0,1.0,0.0,106.89411926269531,284.87518310546875
orig_TS,17,289.3424217073612,251.96266739175,2.7948525514762617,0.0,1.0,0.0,120.14912414550781,287.08900451660156
orig_TS,18,289.68870776242835,248.56232004295222,2.6890616280817543,0.0,1.0,0.0,116.78556823730469,288.1560974121094
orig_TS,19,289.33858137626555,261.8927615297356,2.3322688420900057,0.0,1.0,0.0,119.46511840820312,287.4014892578125
orig_TS,20,288.6750368406721,250.5419921760732,2.239554651358832,0.0,1.0,0.0,106.55429077148438,285.1935729980469
orig_TS,21,287.4463403160328,269.4037271416224,2.7057669727119675,0.0,1.0,0.0,96.78486633300781,283.0823059082031
orig_TS,22,286.6470718891074,270.2974104644919,3.167699592558703,0.0,1.0,0.0,84.5465087890625,281.8252410888672
orig_TS,23,285.7017682091889,304.5915086260926,3.20849380328942,0.0,1.0,0.0,79.41737365722656,281.4445495605469
orig_TS,24,285.4487443349739,324.36302576967427,3.362185137542879,0.0,1.0,0.0,81.30668640136719,281.56553649902344
orig_TS,25,285.86886748916567,330.4707108885073,3.483817574741551,0.0,1.0,0.0,83.42369079589844,281.89268493652344
orig_TS,26,286.6374761298431,312.58929942644454,3.287370914283005,0.0,1.0,0.0,97.08293151855469,282.2144317626953
orig_TS,27,287.80990528521795,271.3958689310886,2.8925083366845206,0.0,1.0,0.0,103.09033203125,283.0504608154297
orig_TS,28,288.72681025667794,253.44614968995083,2.7727316259553683,0.0,1.0,0.0,113.09819030761719,284.94017028808594
orig_TS,29,289.4771885454921,234.2435966230482,2.6715758629602298,0.0,1.0,0.0,106.32734680175781,287.2298278808594
orig_TS,30,289.7550604738768,239.39757329273027,2.6371276998736977,0.0,1.0,0.0,111.9415283203125,288.2127685546875
orig_TS,31,289.4553162928276,250.43483537636232,2.3488900114394258,0.0,1.0,0.0,117.60421752929688,287.01708984375
orig_TS,32,288.66858981274,254.85314269383386,2.3098716222462405,0.0,1.0,0.0,109.97731018066406,285.1942596435547
orig_TS,33,287.65959475719296,252.62651351259552,2.791402993494822,0.0,1.0,0.0,97.50703430175781,283.0237274169922
orig_TS,34,286.6818811077968,257.9288606154664,3.286568296092893,0.0,1.0,0.0,82.64361572265625,281.6496276855469
orig_TS,35,285.79203890513224,292.71025561721996,3.6379978444479932,0.0,1.0,0.0,80.15028381347656,281.249267578125
orig_TS,36,285.3313517414386,329.3415969826682,3.386307650074735,0.0,1.0,0.0,83.65771484375,281.450439453125
orig_TS,37,285.8226555157261,331.2632925109752,3.349140807003499,0.0,1.0,0.0,92.38310241699219,282.0930633544922
orig_TS,38,286.78737549196836,309.4988157779053,3.2695528485435754,0.0,1.0,0.0,95.79925537109375,282.4960479736328
orig_TS,39,287.8206950602814,279.4117443673019,2.8871189782065008,0.0,1.0,0.0,107.96537780761719,283.8001403808594
orig_TS,40,288.7069715317081,244.7046278339381,2.614695540138857,0.0,1.0,0.0,104.68635559082031,285.1631774902344
orig_TS,41,289.3124937088737,248.93976794772124,2.7228721009877574,0.0,1.0,0.0,113.68788146972656,286.886962890625
orig_TS,42,289.70824229747444,242.3985664224584,2.5990334932679215,0.0,1.0,0.0,110.380615234375,288.21832275390625
orig_TS,43,289.48208292135394,249.85061491561595,2.3418572764001397,0.0,1.0,0.0,116.69607543945312,287.4424133300781
orig_TS,44,288.7591988973535,248.24201940973143,2.12348348766586,0.0,1.0,0.0,107.31939697265625,285.2641906738281
orig_TS,45,287.5891212858591,257.8565645855501,2.6293902732172696,0.0,1.0,0.0,95.88113403320312,283.0201110839844
orig_TS,46,286.47403171057533,270.679955583921,3.0538979798087853,0.0,1.0,0.0,82.83708190917969,281.9104309082031
orig_TS,47,285.731126828374,300.0797214126125,3.225621073221,0.0,1.0,0.0,82.64901733398438,281.39764404296875
orig_TS,48,285.52472644179574,324.7936918127872,3.3054420034089627,0.0,1.0,0.0,88.54136657714844,281.46302795410156
orig_TS,49,286.06499477517724,314.1161022688162,3.3166754315200073,0.0,1.0,0.0,86.8043212890625,281.94622802734375
orig_TS,50,287.00079199473004,291.8629741850719,3.1250175250301817,0.0,1.0,0.0,93.03465270996094,282.64537048339844
orig_TS,51,287.82097504407636,280.86522934610764,2.938998255123442,0.0,1.0,0.0,104.49183654785156,283.76893615722656
orig_TS,52,288.7577902379225,251.23232560122332,2.671483488274616,0.0,1.0,0.0,108.55491638183594,284.99635314941406
orig_TS,53,289.5329606767647,250.99488331503858,2.834248643997979,0.0,1.0,0.0,114.39393615722656,287.419921875
orig_TS,54,289.7891176313134,250.70272450648264,2.6130822412543404,0.0,1.0,0.0,114.83270263671875,288.1841125488281
orig_TS,55,289.49871536156525,255.86065692335495,2.3200611175132595,0.0,1.0,0.0,117.13681030273438,287.41136169433594
orig_TS,56,288.89518681800064,250.3757647803565,2.2288556440495793,0.0,1.0,0.0,111.03956604003906,285.25291442871094
orig_TS,57,287.7491064480153,255.18640421454316,2.6478785782398897,0.0,1.0,0.0,96.21560668945312,283.01210021972656
orig_TS,58,286.8185961643751,266.47064550997123,3.151490426675927,0.0,1.0,0.0,86.43927001953125,282.02191162109375
orig_TS,59,285.9072711567334,299.3345109666038,3.185452828447856,0.0,1.0,0.0,85.48599243164062,281.44354248046875
orig_TS,60,285.60946151464026,321.72133331208454,3.3053178557920573,0.0,1.0,0.0,84.05186462402344,281.32301330566406
orig_TS,61,286.1314058406876,315.9197159014896,3.219673258167119,0.0,1.0,0.0,82.63719177246094,281.80714416503906
orig_TS,62,286.8751873671295,308.4892561320899,3.2143537481992186,0.0,1.0,0.0,97.88711547851562,282.2230987548828
orig_TS,63,287.9916011144153,272.9991711138071,2.906113236015865,0.0,1.0,0.0,101.37751770019531,283.6052551269531
orig_TS,64,288.8859345049124,247.5701099672561,2.668576134309571,0.0,1.0,0.0,108.18972778320312,285.2039794921875
orig_TS,65,289.5334205520004,246.63295533579054,2.768426200857622,0.0,1.0,0.0,115.44931030273438,287.61968994140625
orig_TS,66,289.8659895067601,246.1716142922297,2.6789887162670896,0.0,1.0,0.0,115.23765563964844,288.6051940917969
orig_TS,67,289.4783608319994,254.6984800510432,2.320427678700748,0.0,1.0,0.0,116.03303527832031,287.5075988769531
orig_TS,68,288.7643165309437,249.0466257320218,2.2858533092964604,0.0,1.0,0.0,109.71492004394531,285.2659912109375
orig_TS,69,287.8209250948456,248.0868801247637,2.702858988584231,0.0,1.0,0.0,96.65803527832031,283.34832763671875
orig_TS,70,286.7819420066605,256.6716531519546,3.2847888843561424,0.0,1.0,0.0,86.79118347167969,281.8620910644531
orig_TS,71,285.91241687825675,290.39408668657825,3.340489421325967,0.0,1.0,0.0,87.29315185546875,281.5119171142578
orig_TS,72,285.5260699741627,322.4237522171144,3.3693698716447837,0.0,1.0,0.0,87.30635070800781,281.5129699707031
orig_TS,73,285.9618386148053,312.0415167846929,3.249343567203607,0.0,1.0,0.0,83.70465087890625,281.80462646484375
orig_TS,74,286.742950874009,306.1245585291567,3.139274317494297,0.0,1.0,0.0,98.07737731933594,282.35107421875
orig_TS,75,287.7820453508747,273.007966181847,2.7597588294575286,0.0,1.0,0.0,102.31358337402344,283.62635803222656
orig_TS,76,288.68808267936413,250.05960110875603,2.663255139644898,0.0,1.0,0.0,110.45025634765625,285.1287841796875
orig_TS,77,289.3869585396428,241.62076957241976,2.6332918035027557,0.0,1.0,0.0,110.08688354492188,287.2417297363281
orig_TS,78,289.713277753022,247.52712663190198,2.6769837036261626,0.0,1.0,0.0,116.55836486816406,288.3410186767578
orig_TS,79,289.5211373264233,244.78195318114183,2.293264128537836,0.0,1.0,0.0,119.7239990234375,287.33714294433594
orig_TS,80,288.7395691695364,252.15095969982283,2.211785610880178,0.0,1.0,0.0,107.496826171875,285.58392333984375
orig_TS,81,287.7567361002451,244.10079019826568,2.6485231849558692,0.0,1.0,0.0,96.11137390136719,283.22271728515625
orig_TS,82,286.58897476435027,262.7701384472483,3.0588215725740517,0.0,1.0,0.0,86.47917175292969,281.8217468261719
orig_TS,83,285.8531071857044,285.0668282040426,3.269905176835975,0.0,1.0,0.0,78.39048767089844,281.23699951171875
