set,time,ssim_fp,ks_p_value,spatial_rel_error,max_spatial_rel_error,pearson_correlation_coefficient
sz3_ROn0.0001_FSNTC,0,0.9966605167494681,9.268210018466841e-66,15.831163194444445,5.573282664271402,0.9999999891857208
sz3_ROn0.0001_FSNTC,1,0.9974062193228261,5.998203838936917e-17,11.92310474537037,22.053363349203455,0.9999999880985012
sz3_ROn0.0001_FSNTC,2,0.9984697031949823,0.9996473510375461,6.689453125,0.0058698945433866175,0.9999999871653985
sz3_ROn0.0001_FSNTC,3,0.9974205731680231,2.0489903865898395e-07,9.613715277777777,6.672816555472246,0.9999999868892538
sz3_ROn0.0001_FSNTC,4,0.9981730788184188,2.1547020016757092e-82,12.941261574074073,306.70965234532684,0.9999999881495383
sz3_ROn0.0001_FSNTC,5,0.9978560549242564,4.7730922533055844e-186,15.227141203703704,0.7202657236007042,0.9999999889987727
sz3_ROn0.0001_FSNTC,6,0.995199388624888,3.203328436173639e-120,13.878038194444445,3.9957167111068532,0.9999999888516997
sz3_ROn0.0001_FSNTC,7,0.997965176577539,3.937397543528416e-17,12.05150462962963,3.9601492077619214,0.9999999864655227
sz3_ROn0.0001_FSNTC,8,0.9981390911786102,0.9303730910904598,7.942708333333333,0.01693745750378243,0.9999999850844565
sz3_ROn0.0001_FSNTC,9,0.9970569510712707,0.003510264606050625,8.765552662037036,150.39653975506994,0.9999999864478413
sz3_ROn0.0001_FSNTC,10,0.9972405027979411,4.583672608787454e-105,14.838324652777779,3137.126723245311,0.999999986486691
sz3_ROn0.0001_FSNTC,11,0.9970826063929942,3.2041057085920046e-147,17.28877314814815,1315.3594127235087,0.9999999871047315
sz3_ROn0.0001_FSNTC,12,0.9976128947385193,5.439979716947828e-65,15.8203125,7.7353947434190165,0.9999999892704632
sz3_ROn0.0001_FSNTC,13,0.9979996305736807,4.25040895822016e-14,11.94118923611111,16.32170101737954,0.9999999879563493
sz3_ROn0.0001_FSNTC,14,0.9983796001420486,0.9992520326665912,6.8015769675925934,0.005957590794662507,0.9999999870762555
sz3_ROn0.0001_FSNTC,15,0.9964743543170477,2.863609748545975e-05,9.311704282407407,6.585325253874499,0.9999999869135875
