set,time,mean,variance,ns_con_var,w_e_first_differences,prob_positive,num_zero,range,quantile
orig_CLDHGH,0,0.36981079029068864,0.044604598243306974,0.0012984512544238459,2.569960705150825e-19,0.9997468171296297,14.0,0.9846017360687256,0.3490350693464279
orig_CLDHGH,1,0.37160967029857334,0.04118374974956548,0.0013910591443747817,0.0,0.9998553240740741,8.0,0.9850106835365295,0.3725336790084839
orig_CLDHGH,2,0.37291837152688306,0.03823444293501722,0.0012692505989651032,0.0,0.9998372395833334,9.0,0.9527857303619385,0.37706439197063446
orig_CLDHGH,3,0.38374672892022177,0.028146555163534485,0.0013350291620549501,0.0,1.0,0.0,0.9497704516834347,0.38138169050216675
orig_CLDHGH,4,0.39042522287902376,0.028216027642442545,0.0014158798314413202,0.0,1.0,0.0,0.9150618888670579,0.38395173847675323
orig_CLDHGH,5,0.376153500014249,0.036157396290373685,0.0013286990873508926,0.0,0.9996563946759259,19.0,0.9971283078193665,0.3700004518032074
orig_CLDHGH,6,0.3771813450253651,0.044816045391208745,0.0013399077893443885,0.0,0.9993308738425926,37.0,0.9683088660240173,0.39764802157878876
orig_CLDHGH,7,0.35154637428435126,0.049390918327421714,0.001356293563559101,0.0,0.9921513310185185,434.0,0.9824581742286682,0.3742836266756058
orig_CLDHGH,8,0.3585082846912655,0.03768018562001571,0.0013535526197492797,0.0,0.9998914930555556,6.0,0.9983546137809753,0.3878881484270096
orig_CLDHGH,9,0.3647754741340793,0.03148695379203541,0.00132858888260175,0.0,1.0,0.0,0.9768879889306845,0.38236528635025024
orig_CLDHGH,10,0.37301425774082997,0.02977682080514294,0.0012268406247484599,0.0,1.0,0.0,0.9473273728849563,0.39266641438007355
orig_CLDHGH,11,0.3746464853875872,0.03582745490652667,0.0013047195220153135,0.0,1.0,0.0,0.9700326916909034,0.39305685460567474
orig_CLDHGH,12,0.3691317734416216,0.0427464446202547,0.0012216478831026246,0.0,1.0,0.0,0.9936454044291363,0.362735390663147
orig_CLDHGH,13,0.36960528430519946,0.04305641021640093,0.001370039000396213,0.0,1.0,0.0,0.9863162211934196,0.38912011682987213
orig_CLDHGH,14,0.3850774565285304,0.029973341703438534,0.0011926451130502907,0.0,1.0,0.0,0.9592881507983293,0.3945681005716324
orig_CLDHGH,15,0.3915267664107545,0.02819706632768005,0.0013955970397089078,0.0,1.0,0.0,0.9493937389906932,0.39347727596759796
orig_CLDHGH,16,0.38607378194641057,0.028649307253218605,0.0013583445707724233,0.0,1.0,0.0,0.966305767185986,0.37463757395744324
orig_CLDHGH,17,0.3782093921905933,0.041834197436657276,0.001501035732334544,0.0,0.9998372395833334,9.0,0.9863889813423157,0.36757682263851166
orig_CLDHGH,18,0.376852469873366,0.04923232503976873,0.00139234742224462,0.0,0.9992042824074074,44.0,0.9820824861526489,0.3825123459100723
orig_CLDHGH,19,0.3681971364100981,0.04641139059856173,0.0013624045867657527,0.0,0.9993670428240741,35.0,0.9971992373466492,0.38479524850845337
orig_CLDHGH,20,0.3596858590530686,0.04088706490216158,0.0014689727165979856,0.0,0.9997106481481481,16.0,0.9976113438606262,0.3917158991098404
orig_CLDHGH,21,0.36086435805775424,0.03474228396979128,0.0013050095543698224,0.0,0.9999638310185185,2.0,0.9950073957443237,0.3832276612520218
orig_CLDHGH,22,0.38019334581475184,0.03457386776425975,0.0014065761826741712,0.0,1.0,0.0,0.9707011660691229,0.38706174492836
orig_CLDHGH,23,0.3778646161899366,0.03607665774703204,0.0013677717365470233,0.0,0.9998734085648148,7.0,0.9677693247795105,0.38549457490444183
orig_CLDHGH,24,0.37787812488808475,0.04163648155364732,0.001384420285265901,-2.569960705150825e-19,0.9999095775462963,5.0,0.9634914398193359,0.37226350605487823
orig_CLDHGH,25,0.3700748093059488,0.04040194345216424,0.001346195301222982,0.0,0.9999819155092593,1.0,0.9663640856742859,0.3709164410829544
orig_CLDHGH,26,0.38256323535101333,0.03561327526334124,0.0013612286417203695,0.0,1.0,0.0,0.9580850966158323,0.38889072835445404
orig_CLDHGH,27,0.38499387535040624,0.027575277906090427,0.0013761033707438241,0.0,1.0,0.0,0.9382916932298713,0.388656884431839
orig_CLDHGH,28,0.3915213433406889,0.02773907979121779,0.0013292085716873612,0.0,1.0,0.0,0.9941156772511022,0.3831627368927002
orig_CLDHGH,29,0.3813518466689123,0.04005361502692979,0.0013893529699176167,0.0,1.0,0.0,0.9940869139244626,0.3778385668992996
orig_CLDHGH,30,0.3677486594196057,0.04253548964827923,0.0013623270798403119,0.0,0.9992766203703703,40.0,0.9492117762565613,0.374346598982811
orig_CLDHGH,31,0.3587810489924127,0.047547861592173224,0.0013613730608863547,0.0,0.9978841145833334,117.0,0.9740087985992432,0.36769992113113403
orig_CLDHGH,32,0.363867563211513,0.044090967546415186,0.0014305349493747477,0.0,0.9973234953703703,148.0,0.9795829057693481,0.3980032950639725
orig_CLDHGH,33,0.3648408649098285,0.03532008182657137,0.0013837057824752086,0.0,0.9999638310185185,2.0,0.9553067088127136,0.38962985575199127
orig_CLDHGH,34,0.3730106874491084,0.030460274598472743,0.0012627665444266659,0.0,1.0,0.0,0.9521480060997192,0.384878933429718
orig_CLDHGH,35,0.3758921066461045,0.0367626270936079,0.001320691171317361,0.0,1.0,0.0,0.941673375626749,0.3912215679883957
orig_CLDHGH,36,0.37473117443317855,0.0405548876679536,0.0013679571798583105,0.0,1.0,0.0,0.9802437247334552,0.37642550468444824
orig_CLDHGH,37,0.37780198207391874,0.040447300808150836,0.0013182776882276054,0.0,1.0,0.0,0.9677297387441399,0.3713110387325287
