set,time,ssim_fp,ks_p_value,spatial_rel_error,max_spatial_rel_error,pearson_correlation_coefficient
br_1_AODDUST3,0,0.9856040858329546,1.3016203547810751e-86,99.49020552344253,0.19996177490703854,0.9942140498218601
br_1_AODDUST3,1,0.9524052971013559,6.208964023661195e-51,99.43078324225864,0.1999949645679151,0.99458415207481
br_1_AODDUST3,2,0.9331685324929617,1.8933299226349503e-58,99.39778645833334,0.19999908447160852,0.9938542874100074
br_1_AODDUST3,3,0.9081948890079772,2.8577090928307982e-62,99.41510695187165,0.19999710081957162,0.9948259319734951
br_1_AODDUST3,4,0.9354956454778646,6.341552174157419e-84,99.43946630876722,0.19998260460222714,0.9946061600248751
br_1_AODDUST3,5,0.9492564181086737,3.0288046709095994e-96,99.37996031746032,0.19999397273291072,0.9940132465971031
br_1_AODDUST3,6,0.9758776687003665,6.149565358098739e-58,99.4125484496124,0.19999557492669542,0.9944619205634458
br_1_AODDUST3,7,0.9516755778116446,5.558925086395589e-45,99.41620879120879,0.19999389643780852,0.9947792695355189
br_1_AODDUST3,8,0.9487877464965173,7.150480883549758e-48,99.42491319444444,0.19998153643911537,0.9946582342123619
br_1_AODDUST3,9,0.9722425047183455,5.830848187369236e-97,99.41275322708721,0.19998756389359615,0.9947831220475951
br_1_AODDUST3,10,0.9440904686265521,9.80838670917171e-64,99.4535519125683,0.19997817933648016,0.9943175313003455
br_1_AODDUST3,11,0.9184387898231308,1.4449781357917247e-61,99.44204500836933,0.1999819942236554,0.9944008480675052
br_1_AODDUST3,12,0.9259068657448635,4.007835662579036e-124,99.42999357739242,0.1999691760584953,0.9944295737460618
br_1_AODDUST3,13,0.9508894575154875,2.4754787705304877e-47,99.43837279902854,0.19997749265292478,0.9946817078769901
br_1_AODDUST3,14,0.9486632036507905,1.8371745939726136e-68,99.41225405092592,0.19998649574372737,0.9942183842969713
br_1_AODDUST3,15,0.9115405481995436,4.313509221008984e-70,99.44110219845514,0.19999916076572116,0.9942387810340608
br_1_AODDUST3,16,0.9224270656806733,7.798723489828222e-59,99.39012355425729,0.19999488827300207,0.9942398455188164
br_1_AODDUST3,17,0.9587963748755584,1.4647479889847323e-70,99.49570105820106,0.19999328607646702,0.9938367036905377
br_1_AODDUST3,18,0.9577599493633817,9.405767060728068e-77,99.3782299741602,0.19997032055422742,0.9945941059809044
br_1_AODDUST3,19,0.9492804999790166,1.952018274925792e-124,98.88202075702075,0.1999949645679151,0.994499564850468
br_1_AODDUST3,20,0.9222159954032816,7.877581446772941e-62,99.39416956018519,0.1999976348807031,0.994293477298406
br_1_AODDUST3,21,0.9245844334410954,2.728551610809105e-56,99.51247437720448,0.19999542233708764,0.9941125911212981
