set,time,ssim_fp,ks_p_value,spatial_rel_error,max_spatial_rel_error,pearson_correlation_coefficient
zfp_p_6_AODDUST1,0,0.9625401745309238,3.8838872818677938e-236,0.0,0.0,0.000194709047744243
zfp_p_6_AODDUST1,1,0.9535357018487255,1.3422141747459195e-53,0.0,0.0,0.0002554825330208581
zfp_p_6_AODDUST1,2,0.9586657637970705,2.382076879846075e-43,98.34526909722221,4.037006319241968,0.9887125220272392
zfp_p_6_AODDUST1,3,0.9545568952132585,3.234092174940282e-57,0.0,0.0,0.0003996151618468371
zfp_p_6_AODDUST1,4,0.9545009366281088,4.46170449174478e-169,0.0,0.0,-5.5639971527739314e-05
zfp_p_6_AODDUST1,5,0.969325153934584,0.0,0.0,0.0,0.0
zfp_p_6_AODDUST1,6,0.9700598807864502,1.1593146256450708e-261,0.0,0.0,1.9487578446669453e-17
zfp_p_6_AODDUST1,7,0.9578414997039381,1.2675423242910498e-65,0.0,0.0,0.0004620712612688898
zfp_p_6_AODDUST1,8,0.9558083366125839,2.0913165196212346e-16,98.14272280092592,2.6259628660719536,0.9919420804533516
zfp_p_6_AODDUST1,9,0.9766142320576016,1.4060632551354812e-31,0.0,0.0,4.347313393575258e-06
zfp_p_6_AODDUST1,10,0.961085364049546,2.9414410174940804e-167,0.0,0.0,-1.209975403778733e-06
zfp_p_6_AODDUST1,11,0.959056756358109,0.0,0.0,0.0,-2.988210195181428e-06
zfp_p_6_AODDUST1,12,0.9625401745309238,3.8838872818677938e-236,0.0,0.0,0.00020484853901473995
zfp_p_6_AODDUST1,13,0.9535357018487255,1.8984885521872606e-67,0.0,0.0,0.00026158197236765725
zfp_p_6_AODDUST1,14,0.9194793621218199,4.154867522108863e-58,98.39228877314815,12.933911998988007,0.9903105459471045
zfp_p_6_AODDUST1,15,0.9545568952132585,2.582107873825606e-71,0.0,0.0,0.0003744762811362634
zfp_p_6_AODDUST1,16,0.9545009366281088,4.46170449174478e-169,0.0,0.0,-5.7016914593207156e-05
zfp_p_6_AODDUST1,17,0.969325153934584,0.0,0.0,0.0,-1.0435024173390599e-17
zfp_p_6_AODDUST1,18,0.9700598807864502,1.1593146256450708e-261,0.0,0.0,1.499226900809513e-17
zfp_p_6_AODDUST1,19,0.9578414997039381,1.2675423242910498e-65,0.0,0.0,0.00046334763251252664
zfp_p_6_AODDUST1,20,0.948801642216815,7.599762863605308e-20,98.65451388888889,3.812860897713073,0.9908857293548653
zfp_p_6_AODDUST1,21,0.9766142320576016,5.642398654010317e-29,0.0,0.0,4.538574078581521e-06
zfp_p_6_AODDUST1,22,0.961085364049546,2.9414410174940804e-167,0.0,0.0,-1.358210525356744e-06
zfp_p_6_AODDUST1,23,0.959056756358109,0.0,0.0,0.0,-2.853042303802268e-06
zfp_p_6_AODDUST1,24,0.9625401745309238,3.8838872818677938e-236,0.0,0.0,0.00020335743823419452
zfp_p_6_AODDUST1,25,0.9535357018487255,3.103774081776206e-88,0.0,0.0,0.0002752696386830177
zfp_p_6_AODDUST1,26,0.9527598618478609,1.79034132286596e-110,98.72685185185185,9.57027818590128,0.9909732510509511
zfp_p_6_AODDUST1,27,0.9545568952132585,1.8977002440057738e-89,0.0,0.0,0.00039440125708322337
zfp_p_6_AODDUST1,28,0.9545009366281088,4.46170449174478e-169,0.0,0.0,-5.44990309674936e-05
zfp_p_6_AODDUST1,29,0.969325153934584,0.0,0.0,0.0,-4.027894163511491e-17
zfp_p_6_AODDUST1,30,0.9700598807864502,1.1593146256450708e-261,0.0,0.0,9.213066838599783e-18
zfp_p_6_AODDUST1,31,0.9578414997039381,1.2675423242910498e-65,0.0,0.0,0.0004745374352619298
zfp_p_6_AODDUST1,32,0.9450617827000742,1.048577513143625e-38,98.39771412037037,2.7101326783344497,0.9898899056026479
zfp_p_6_AODDUST1,33,0.9766142320576016,3.820307319605116e-32,0.0,0.0,4.462080616101322e-06
zfp_p_6_AODDUST1,34,0.961085364049546,2.9414410174940804e-167,0.0,0.0,-1.5357312239110952e-06
zfp_p_6_AODDUST1,35,0.959056756358109,0.0,0.0,0.0,-2.7742306297185856e-06
zfp_p_6_AODDUST1,36,0.9625401745309238,3.8838872818677938e-236,0.0,0.0,0.00020104140239765177
zfp_p_6_AODDUST1,37,0.9535357018487255,1.0372579929037219e-56,0.0,0.0,0.000254296782941517
zfp_p_6_AODDUST1,38,0.8784598710647216,2.58213933236425e-85,98.61291956018519,10.230944910111864,0.9887134584623052
zfp_p_6_AODDUST1,39,0.9545568952132585,3.724336045613967e-30,0.0,0.0,0.00039608675986701136
zfp_p_6_AODDUST1,40,0.9545009366281088,4.46170449174478e-169,0.0,0.0,-5.9649355828705847e-05
zfp_p_6_AODDUST1,41,0.969325153934584,0.0,0.0,0.0,1.4737915907923358e-17
zfp_p_6_AODDUST1,42,0.9700598807864502,1.1593146256450708e-261,0.0,0.0,-3.209575556623421e-17
zfp_p_6_AODDUST1,43,0.9578414997039381,1.2675423242910498e-65,0.0,0.0,0.0004936193206282559
zfp_p_6_AODDUST1,44,0.9489680568213361,1.856926731560179e-97,98.5007957175926,3.188045792607873,0.9907769743260731
zfp_p_6_AODDUST1,45,0.9766142320576016,6.190554546894942e-25,0.0,0.0,4.582975501156523e-06
zfp_p_6_AODDUST1,46,0.961085364049546,2.9414410174940804e-167,0.0,0.0,-1.4009905208194368e-06
zfp_p_6_AODDUST1,47,0.959056756358109,0.0,0.0,0.0,-2.4990273807001557e-06
zfp_p_6_AODDUST1,48,0.9625401745309238,3.8838872818677938e-236,0.0,0.0,0.00020299213502071082
zfp_p_6_AODDUST1,49,0.9535357018487255,4.419875675504603e-65,0.0,0.0,0.0003019696492725562
zfp_p_6_AODDUST1,50,0.9481784191597938,5.224174145519666e-54,98.70515046296296,5.438503235446509,0.9916239440508674
zfp_p_6_AODDUST1,51,0.9545568952132585,1.1517840369389629e-107,0.0,0.0,0.00040182851733234603
zfp_p_6_AODDUST1,52,0.9545009366281088,4.46170449174478e-169,0.0,0.0,-5.659903155175469e-05
zfp_p_6_AODDUST1,53,0.969325153934584,0.0,0.0,0.0,-3.652657760983587e-18
zfp_p_6_AODDUST1,54,0.9700598807864502,1.1593146256450708e-261,0.0,0.0,3.2057619142620855e-18
zfp_p_6_AODDUST1,55,0.9578414997039381,1.2675423242910498e-65,0.0,0.0,0.00045958592741093915
zfp_p_6_AODDUST1,56,0.9627396643019134,1.4097338657349443e-25,98.59664351851852,3.2250219731961045,0.9918058930797952
zfp_p_6_AODDUST1,57,0.9766142320576016,3.976728805610028e-67,0.0,0.0,4.214969479972711e-06
zfp_p_6_AODDUST1,58,0.961085364049546,2.9414410174940804e-167,0.0,0.0,-1.2758864894882215e-06
zfp_p_6_AODDUST1,59,0.959056756358109,0.0,0.0,0.0,-2.7386970590453486e-06
zfp_p_6_AODDUST1,60,0.9625401745309238,3.8838872818677938e-236,0.0,0.0,0.00020941208078114238
zfp_p_6_AODDUST1,61,0.9535357018487255,9.41446377105812e-57,0.0,0.0,0.00022208592422985282
zfp_p_6_AODDUST1,62,0.9255258736899264,1.3964532093385215e-33,98.51888020833334,7.561890082314062,0.9890951047810153
zfp_p_6_AODDUST1,63,0.9545568952132585,3.150456841348202e-39,0.0,0.0,0.0004064780156049139
zfp_p_6_AODDUST1,64,0.9545009366281088,4.46170449174478e-169,0.0,0.0,-5.640677743229546e-05
zfp_p_6_AODDUST1,65,0.969325153934584,0.0,0.0,0.0,0.0
zfp_p_6_AODDUST1,66,0.9700598807864502,1.1593146256450708e-261,0.0,0.0,4.859140574608568e-18
zfp_p_6_AODDUST1,67,0.9578414997039381,1.2675423242910498e-65,0.0,0.0,0.0005138119563602804
zfp_p_6_AODDUST1,68,0.9261680790289133,5.683617223773948e-88,98.68344907407408,4.258736163514854,0.9928059094758179
zfp_p_6_AODDUST1,69,0.9766142320576016,1.9846019010968623e-38,0.0,0.0,4.384256429965971e-06
zfp_p_6_AODDUST1,70,0.961085364049546,2.9414410174940804e-167,0.0,0.0,-1.4512122576997992e-06
zfp_p_6_AODDUST1,71,0.959056756358109,0.0,0.0,0.0,-3.0333491140352547e-06
zfp_p_6_AODDUST1,72,0.9625401745309238,3.8838872818677938e-236,0.0,0.0,0.00021004557909914208
zfp_p_6_AODDUST1,73,0.9535357018487255,1.8539717075581735e-56,0.0,0.0,0.0002816349961468138
zfp_p_6_AODDUST1,74,0.9336390517011215,6.541750726531654e-48,98.64547164351852,15.052465730175737,0.9884712754198465
zfp_p_6_AODDUST1,75,0.9545568952132585,3.505038947827034e-42,0.0,0.0,0.0004090224543650989
zfp_p_6_AODDUST1,76,0.9545009366281088,4.46170449174478e-169,0.0,0.0,-5.78378785578925e-05
zfp_p_6_AODDUST1,77,0.969325153934584,0.0,0.0,0.0,5.1332810978782006e-18
zfp_p_6_AODDUST1,78,0.9700598807864502,1.1593146256450708e-261,0.0,0.0,1.9607509839932315e-17
zfp_p_6_AODDUST1,79,0.9578414997039381,1.2675423242910498e-65,0.0,0.0,0.00046538967607139795
zfp_p_6_AODDUST1,80,0.8818385759988843,2.8787532244878652e-71,98.59664351851852,22.056582325756075,0.9894216422906994
zfp_p_6_AODDUST1,81,0.9766142320576016,3.789751178589029e-36,0.0,0.0,4.0538501060445805e-06
zfp_p_6_AODDUST1,82,0.961085364049546,2.9414410174940804e-167,0.0,0.0,-1.7973592998513214e-07
zfp_p_6_AODDUST1,83,0.959056756358109,0.0,0.0,0.0,-2.873204104520524e-06
zfp_p_6_AODDUST1,84,0.9625401745309238,3.8838872818677938e-236,0.0,0.0,0.0002032774489780501
zfp_p_6_AODDUST1,85,0.9535357018487255,5.375297715123318e-179,0.0,0.0,0.0002633665107653536
zfp_p_6_AODDUST1,86,0.8769068914973169,0.0,98.64547164351852,3.9678039155433,0.9906252700930768
zfp_p_6_AODDUST1,87,0.9545568952132585,3.159677816953003e-64,0.0,0.0,0.00041815375747691414
zfp_p_6_AODDUST1,88,0.9545009366281088,4.46170449174478e-169,0.0,0.0,-5.672378971194472e-05
zfp_p_6_AODDUST1,89,0.969325153934584,0.0,0.0,0.0,-1.7042910004028804e-17
zfp_p_6_AODDUST1,90,0.9700598807864502,1.1593146256450708e-261,0.0,0.0,2.3934498798476287e-17
zfp_p_6_AODDUST1,91,0.9578414997039381,1.2675423242910498e-65,0.0,0.0,0.0004740772079462942
zfp_p_6_AODDUST1,92,0.9088671053220554,1.597323316308974e-17,98.59121817129629,3.25163702068336,0.9922887826299029
zfp_p_6_AODDUST1,93,0.9766142320576016,1.0877586036802212e-25,0.0,0.0,3.1377189730747445e-06
zfp_p_6_AODDUST1,94,0.961085364049546,2.9414410174940804e-167,0.0,0.0,-1.4988447471751797e-06
zfp_p_6_AODDUST1,95,0.959056756358109,0.0,0.0,0.0,-2.9736062861243605e-06
zfp_p_6_AODDUST1,96,0.9625401745309238,3.8838872818677938e-236,0.0,0.0,0.00019392967541524098
zfp_p_6_AODDUST1,97,0.9535357018487255,6.355688010267128e-93,0.0,0.0,0.0002130388296959313
zfp_p_6_AODDUST1,98,0.8917627800363336,2.6832089911197726e-100,98.42664930555556,11.380880170942172,0.9914451817773943
zfp_p_6_AODDUST1,99,0.9545568952132585,2.810847712782104e-94,0.0,0.0,0.00035324377363506513
zfp_p_8_AODDUST1,0,0.970238095781769,3.8838872818677938e-236,0.0,0.0,-3.951528320609152e-17
zfp_p_8_AODDUST1,1,0.9719101128726808,3.1282293122999055e-53,0.0,0.0,-9.40675812937571e-18
