set,time,ssim_fp,ks_p_value,spatial_rel_error,max_spatial_rel_error,pearson_correlation_coefficient
br_1_so4_a3_SRF,0,0.7641093322165334,2.3049078660476126e-58,99.42491319444444,0.1999906157346473,0.9938715493493064
br_1_so4_a3_SRF,1,0.8157817582491695,2.0259932749589397e-54,99.41044560185185,0.199966429255378,0.9939855388466278
br_1_so4_a3_SRF,2,0.7679169675460558,3.623570321162547e-72,99.40863715277779,0.1999876401899062,0.9941235501074029
br_1_so4_a3_SRF,3,0.7766642097612491,6.028148332150773e-43,99.44661458333334,0.19999748229188113,0.9932199191262755
br_1_so4_a3_SRF,4,0.7611538937729949,3.2664286074368887e-40,99.47554976851852,0.19999328607646702,0.9944256263081207
br_1_so4_a3_SRF,5,0.8797144455169312,4.655074194277111e-37,99.3797019675926,0.19999664305231993,0.9941144628254843
br_1_so4_a3_SRF,6,0.8904098010294341,6.488357318396501e-39,99.4285300925926,0.19999702452506604,0.9943595468166286
br_1_so4_a3_SRF,7,0.7531345538230737,1.2773042146431912e-45,99.42129629629629,0.19999916076572116,0.9949400471809907
br_1_so4_a3_SRF,8,0.735759558394865,4.3301078824385113e-57,99.40682870370371,0.19999816894112155,0.9943797721949421
br_1_so4_a3_SRF,9,0.7807759250928568,5.358292467268187e-56,99.40682870370371,0.19999542233708764,0.9940598882687441
br_1_so4_a3_SRF,10,0.7650770223083538,1.8676520257414477e-55,99.43395543981481,0.19998542759100627,0.9936506670711499
br_1_so4_a3_SRF,11,0.7585530577542932,2.089045088651394e-58,99.43395543981481,0.19999969482410235,0.9941085903886205
br_1_so4_a3_SRF,12,0.7838241099658271,8.873806484556754e-105,99.43757233796296,0.19999977111809858,0.9935841493515915
br_1_so4_a3_SRF,13,0.8103292497467803,1.334860971009721e-63,99.45023148148148,0.1999935912572542,0.9932758786573269
br_1_so4_a3_SRF,14,0.8097927434680366,3.891101050216364e-52,99.50629340277779,0.1999905394389048,0.9941110774557889
br_1_so4_a3_SRF,15,0.7447544902352234,3.574682715918214e-41,99.43395543981481,0.19999542233708764,0.993736272854967
br_1_so4_a3_SRF,16,0.7662558046304739,1.5648039343465825e-41,99.39778645833334,0.19999794005817237,0.993682374630591
br_1_so4_a3_SRF,17,0.8867894333810686,3.578119539441053e-54,99.43576388888889,0.19999626157921002,0.9948566837528181
br_1_so4_a3_SRF,18,0.8089042444271727,5.558925086395589e-45,99.43938078703704,0.19997146504668498,0.9944889700222239
br_1_so4_a3_SRF,19,0.790102823362236,6.557624802156364e-43,99.43757233796296,0.19997505110184768,0.9940404634142939
br_1_so4_a3_SRF,20,0.7708441464107999,1.8023299239558632e-57,99.45565682870371,0.19998077346371773,0.9933115237353557
br_1_so4_a3_SRF,21,0.768952223108748,1.4791674022198515e-63,99.38874421296296,0.19999717711406262,0.9942500745681814
br_1_so4_a3_SRF,22,0.7984582600182903,1.2109608562313114e-72,99.38874421296296,0.1999855038877238,0.993805567787648
br_1_so4_a3_SRF,23,0.7752195041958964,3.159677816951002e-64,99.40682870370371,0.19999282830484968,0.9935482189576181
br_1_so4_a3_SRF,24,0.781829918818787,2.3321361313438103e-62,99.44118923611111,0.19999374384756044,0.9934184110560076
br_1_so4_a3_SRF,25,0.8203075584441725,1.1977956749918485e-73,99.43214699074075,0.19997711116155134,0.993681789933611
br_1_so4_a3_SRF,26,0.7636908789363075,7.86347585881658e-109,99.42310474537037,0.19997245693749946,0.9940301638344746
br_1_so4_a3_SRF,27,0.8084147366072475,1.474740438206333e-53,98.94748263888889,0.19996833675954392,0.9943584926939147
br_1_so4_a3_SRF,28,0.7887975668244422,1.0303766975278729e-35,99.22236689814815,0.19999282830484968,0.9944979974697443
br_1_so4_a3_SRF,29,0.7738374247024652,2.1490012882038574e-38,99.462890625,0.19999679564146203,0.9942422075980414
br_1_so4_a3_SRF,30,0.7805268149414585,8.960677983772395e-51,99.36161747685185,0.19999267571419416,0.993765212107948
br_1_so4_a3_SRF,31,0.7877636153993895,1.0762352755295042e-50,98.75036168981481,0.19998634315065614,0.9934702944939205
br_1_so4_a3_SRF,32,0.7760364140697371,4.910571924416276e-67,99.44480613425925,0.19999664305231993,0.9938309845706986
br_1_so4_a3_SRF,33,0.8138107847687952,9.405767060728068e-77,99.43033854166666,0.1999906157346473,0.9940733803379752
br_1_so4_a3_SRF,34,0.7721907762014851,6.259628899915013e-72,99.44661458333334,0.1999877164862017,0.9940004976562767
br_1_so4_a3_SRF,35,0.7731481362313379,2.090630331548561e-64,99.42491319444444,0.19999320978123383,0.9928503782774014
br_1_so4_a3_SRF,36,0.7771146295602824,3.5784856102015325e-67,99.47193287037037,0.1999995422360662,0.9943276502675065
br_1_so4_a3_SRF,37,0.7853702383577948,8.348014036819261e-75,99.47012442129629,0.19998077346371773,0.9927527452061102
br_1_so4_a3_SRF,38,0.8029103880656537,1.4999871602823542e-88,99.48097511574075,0.19998184162886692,0.99403660705485
br_1_so4_a3_SRF,39,0.7632189894542641,7.623043010878279e-54,99.50267650462963,0.19999473568313236,0.993831277248912
br_1_so4_a3_SRF,40,0.8388847807556813,2.569895094232069e-41,99.42129629629629,0.19998496981039549,0.9947116541621943
br_1_so4_a3_SRF,41,0.7831641507513283,4.4194068605416265e-56,99.36885127314815,0.19999656675772706,0.9941672095145999
br_1_so4_a3_SRF,42,0.7901584477549345,1.1065707322765831e-44,99.3797019675926,0.19999404902799836,0.9944774191652099
br_1_so4_a3_SRF,43,0.8482860185202493,2.2658879776764475e-47,99.32725694444444,0.19999847411818336,0.9938415229843123
br_1_so4_a3_SRF,44,0.7399740683836441,2.739128616694873e-55,99.47374131944444,0.19999420161813,0.9940274395963862
br_1_so4_a3_SRF,45,0.7813249862328415,2.661803901582914e-57,99.42491319444444,0.19999893188333953,0.9942542437309244
br_1_so4_a3_SRF,46,0.7711477680870094,6.062826124300596e-67,99.42672164351852,0.19996925235831264,0.9937815046622757
br_1_so4_a3_SRF,47,0.7715417745316446,8.59566778945824e-74,99.43395543981481,0.19999984741208027,0.9941216112347453
br_1_so4_a3_SRF,48,0.7711776876000772,1.8676520257414477e-55,99.38693576388889,0.19999649046311962,0.9936848125016988
br_1_so4_a3_SRF,49,0.7984232789434007,6.166440642587937e-74,99.46650752314815,0.19998268089948312,0.9941173935737659
br_1_so4_a3_SRF,50,0.7933701304921666,6.290619234711726e-134,99.44118923611111,0.19998138384415226,0.9935682448024282
br_1_so4_a3_SRF,51,0.7810648964127259,1.863065986515481e-50,99.39597800925925,0.19999038684737613,0.9935895295274395
br_1_so4_a3_SRF,52,0.7714369261014519,3.1696473821614655e-46,99.4140625,0.19999725340853908,0.9937826332053131
