variable,frequency,timestep,zfp_level,zfp_size,zfp_ratio,all_zfp_levs
CLOUD,monthly,15,-1,-1.0,-219526652.0
CLOUD,monthly,16,-1,-1.0,-219526652.0
CLOUD,monthly,17,-1,-1.0,-219526652.0
CLOUD,monthly,18,-1,-1.0,-219526652.0
CLOUD,monthly,19,-1,-1.0,-219526652.0
CLOUD,monthly,20,-1,-1.0,-219526652.0
CLOUD,monthly,21,-1,-1.0,-219526652.0
CLOUD,monthly,22,-1,-1.0,-219526652.0
CLOUD,monthly,23,-1,-1.0,-219526652.0
CLOUD,monthly,24,-1,-1.0,-219526652.0
CLOUD,monthly,25,-1,-1.0,-219526652.0
CLOUD,monthly,26,-1,-1.0,-219526652.0
CLOUD,monthly,27,-1,-1.0,-219526652.0
CLOUD,monthly,28,-1,-1.0,-219526652.0
CLOUD,monthly,29,-1,-1.0,-219526652.0
CLOUD,monthly,30,-1,-1.0,-219526652.0
CLOUD,monthly,31,-1,-1.0,-219526652.0
CLOUD,monthly,32,-1,-1.0,-219526652.0
CLOUD,monthly,33,-1,-1.0,-219526652.0
CLOUD,monthly,34,-1,-1.0,-219526652.0
CLOUD,monthly,35,-1,-1.0,-219526652.0
CLOUD,monthly,36,-1,-1.0,-219526652.0
CLOUD,monthly,37,-1,-1.0,-219526652.0
CLOUD,monthly,38,-1,-1.0,-219526652.0
CLOUD,monthly,39,-1,-1.0,-219526652.0
CLOUD,monthly,40,-1,-1.0,-219526652.0
CLOUD,monthly,41,-1,-1.0,-219526652.0
CLOUD,monthly,42,-1,-1.0,-219526652.0
CLOUD,monthly,43,-1,-1.0,-219526652.0
CLOUD,monthly,44,-1,-1.0,-219526652.0
CLOUD,monthly,45,-1,-1.0,-219526652.0
CLOUD,monthly,46,-1,-1.0,-219526652.0
CLOUD,monthly,47,-1,-1.0,-219526652.0
CLOUD,monthly,48,-1,-1.0,-219526652.0
CLOUD,monthly,49,-1,-1.0,-219526652.0
CLOUD,monthly,50,-1,-1.0,-219526652.0
CLOUD,monthly,51,-1,-1.0,-219526652.0
CLOUD,monthly,52,-1,-1.0,-219526652.0
CLOUD,monthly,53,-1,-1.0,-219526652.0
CLOUD,monthly,54,-1,-1.0,-219526652.0
CLOUD,monthly,55,-1,-1.0,-219526652.0
CLOUD,monthly,56,-1,-1.0,-219526652.0
CLOUD,monthly,57,-1,-1.0,-219526652.0
CLOUD,monthly,58,-1,-1.0,-219526652.0
CLOUD,monthly,59,-1,-1.0,-219526652.0
FLNS,monthly,0,16,-1.0,-9935522.0
FLNS,monthly,1,16,-1.0,-9935522.0
FLNS,monthly,2,16,-1.0,-9935522.0
FLNS,monthly,3,16,-1.0,-9935522.0
FLNS,monthly,4,16,-1.0,-9935522.0
FLNS,monthly,5,16,-1.0,-9935522.0
FLNS,monthly,6,16,-1.0,-9935522.0
FLNS,monthly,7,16,-1.0,-9935522.0
FLNS,monthly,8,16,-1.0,-9935522.0
FLNS,monthly,9,16,-1.0,-9935522.0
FLNS,monthly,10,16,-1.0,-9935522.0
FLNS,monthly,11,16,-1.0,-9935522.0
FLNS,monthly,12,16,-1.0,-9935522.0
FLNS,monthly,13,16,-1.0,-9935522.0
FLNS,monthly,14,16,-1.0,-9935522.0
FLNS,monthly,15,16,-1.0,-9935522.0
FLNS,monthly,16,16,-1.0,-9935522.0
FLNS,monthly,17,16,-1.0,-9935522.0
FLNS,monthly,18,16,-1.0,-9935522.0
FLNS,monthly,19,16,-1.0,-9935522.0
FLNS,monthly,20,16,-1.0,-9935522.0
FLNS,monthly,21,16,-1.0,-9935522.0
FLNS,monthly,22,16,-1.0,-9935522.0
FLNS,monthly,23,16,-1.0,-9935522.0
FLNS,monthly,24,16,-1.0,-9935522.0
FLNS,monthly,25,16,-1.0,-9935522.0
FLNS,monthly,26,16,-1.0,-9935522.0
FLNS,monthly,27,16,-1.0,-9935522.0
FLNS,monthly,28,16,-1.0,-9935522.0
FLNS,monthly,29,16,-1.0,-9935522.0
FLNS,monthly,30,16,-1.0,-9935522.0
FLNS,monthly,31,16,-1.0,-9935522.0
FLNS,monthly,32,16,-1.0,-9935522.0
FLNS,monthly,33,16,-1.0,-9935522.0
FLNS,monthly,34,16,-1.0,-9935522.0
FLNS,monthly,35,16,-1.0,-9935522.0
FLNS,monthly,36,16,-1.0,-9935522.0
FLNS,monthly,37,16,-1.0,-9935522.0
FLNS,monthly,38,16,-1.0,-9935522.0
FLNS,monthly,39,16,-1.0,-9935522.0
FLNS,monthly,40,16,-1.0,-9935522.0
FLNS,monthly,41,16,-1.0,-9935522.0
FLNS,monthly,42,16,-1.0,-9935522.0
FLNS,monthly,43,16,-1.0,-9935522.0
FLNS,monthly,44,16,-1.0,-9935522.0
FLNS,monthly,45,16,-1.0,-9935522.0
FLNS,monthly,46,16,-1.0,-9935522.0
FLNS,monthly,47,16,-1.0,-9935522.0
FLNS,monthly,48,16,-1.0,-9935522.0
FLNS,monthly,49,16,-1.0,-9935522.0
FLNS,monthly,50,16,-1.0,-9935522.0
FLNS,monthly,51,16,-1.0,-9935522.0
FLNS,monthly,52,16,-1.0,-9935522.0
FLNS,monthly,53,16,-1.0,-9935522.0
FLNS,monthly,54,16,-1.0,-9935522.0
FLNS,monthly,55,16,-1.0,-9935522.0
FLNS,monthly,56,16,-1.0,-9935522.0
FLNS,monthly,57,16,-1.0,-9935522.0
FLNS,monthly,58,16,-1.0,-9935522.0
FLNS,monthly,59,16,-1.0,-9935522.0
FLNT,monthly,0,18,-1.0,-8615109.0
FLNT,monthly,1,18,-1.0,-8615109.0
FLNT,monthly,2,18,-1.0,-8615109.0
FLNT,monthly,3,18,-1.0,-8615109.0
FLNT,monthly,4,18,-1.0,-8615109.0
FLNT,monthly,5,18,-1.0,-8615109.0
FLNT,monthly,6,18,-1.0,-8615109.0
FLNT,monthly,7,18,-1.0,-8615109.0
FLNT,monthly,8,18,-1.0,-8615109.0
FLNT,monthly,9,18,-1.0,-8615109.0
FLNT,monthly,10,18,-1.0,-8615109.0
FLNT,monthly,11,18,-1.0,-8615109.0
FLNT,monthly,12,18,-1.0,-8615109.0
FLNT,monthly,13,18,-1.0,-8615109.0
FLNT,monthly,14,18,-1.0,-8615109.0
FLNT,monthly,15,18,-1.0,-8615109.0
FLNT,monthly,16,18,-1.0,-8615109.0
FLNT,monthly,17,18,-1.0,-8615109.0
FLNT,monthly,18,18,-1.0,-8615109.0
FLNT,monthly,19,18,-1.0,-8615109.0
FLNT,monthly,20,18,-1.0,-8615109.0
FLNT,monthly,21,18,-1.0,-8615109.0
FLNT,monthly,22,18,-1.0,-8615109.0
FLNT,monthly,23,18,-1.0,-8615109.0
FLNT,monthly,24,18,-1.0,-8615109.0
FLNT,monthly,25,18,-1.0,-8615109.0
FLNT,monthly,26,18,-1.0,-8615109.0
FLNT,monthly,27,18,-1.0,-8615109.0
FLNT,monthly,28,18,-1.0,-8615109.0
FLNT,monthly,29,18,-1.0,-8615109.0
FLNT,monthly,30,18,-1.0,-8615109.0
FLNT,monthly,31,20,-1.0,-8615109.0
FLNT,monthly,32,18,-1.0,-8615109.0
FLNT,monthly,33,18,-1.0,-8615109.0
FLNT,monthly,34,18,-1.0,-8615109.0
FLNT,monthly,35,18,-1.0,-8615109.0
FLNT,monthly,36,18,-1.0,-8615109.0
FLNT,monthly,37,18,-1.0,-8615109.0
FLNT,monthly,38,18,-1.0,-8615109.0
FLNT,monthly,39,18,-1.0,-8615109.0
FLNT,monthly,40,18,-1.0,-8615109.0
FLNT,monthly,41,18,-1.0,-8615109.0
FLNT,monthly,42,18,-1.0,-8615109.0
FLNT,monthly,43,18,-1.0,-8615109.0
FLNT,monthly,44,18,-1.0,-8615109.0
FLNT,monthly,45,18,-1.0,-8615109.0
FLNT,monthly,46,18,-1.0,-8615109.0
FLNT,monthly,47,18,-1.0,-8615109.0
FLNT,monthly,48,18,-1.0,-8615109.0
FLNT,monthly,49,18,-1.0,-8615109.0
FLNT,monthly,50,18,-1.0,-8615109.0
FLNT,monthly,51,18,-1.0,-8615109.0
FLNT,monthly,52,18,-1.0,-8615109.0
FLNT,monthly,53,18,-1.0,-8615109.0
FLNT,monthly,54,18,-1.0,-8615109.0
FLNT,monthly,55,18,-1.0,-8615109.0
FLNT,monthly,56,18,-1.0,-8615109.0
FLNT,monthly,57,18,-1.0,-8615109.0
FLNT,monthly,58,18,-1.0,-8615109.0
FLNT,monthly,59,18,-1.0,-8615109.0
FSNS,monthly,0,16,-1.0,-9305218.0
FSNS,monthly,1,16,-1.0,-9305218.0
FSNS,monthly,2,16,-1.0,-9305218.0
FSNS,monthly,3,16,-1.0,-9305218.0
FSNS,monthly,4,16,-1.0,-9305218.0
FSNS,monthly,5,16,-1.0,-9305218.0
FSNS,monthly,6,16,-1.0,-9305218.0
FSNS,monthly,7,16,-1.0,-9305218.0
FSNS,monthly,8,16,-1.0,-9305218.0
FSNS,monthly,9,16,-1.0,-9305218.0
FSNS,monthly,10,16,-1.0,-9305218.0
FSNS,monthly,11,16,-1.0,-9305218.0
FSNS,monthly,12,16,-1.0,-9305218.0
FSNS,monthly,13,16,-1.0,-9305218.0
FSNS,monthly,14,16,-1.0,-9305218.0
FSNS,monthly,15,16,-1.0,-9305218.0
FSNS,monthly,16,16,-1.0,-9305218.0
FSNS,monthly,17,16,-1.0,-9305218.0
FSNS,monthly,18,16,-1.0,-9305218.0
FSNS,monthly,19,16,-1.0,-9305218.0
FSNS,monthly,20,16,-1.0,-9305218.0
FSNS,monthly,21,16,-1.0,-9305218.0
FSNS,monthly,22,16,-1.0,-9305218.0
FSNS,monthly,23,16,-1.0,-9305218.0
FSNS,monthly,24,16,-1.0,-9305218.0
FSNS,monthly,25,16,-1.0,-9305218.0
FSNS,monthly,26,16,-1.0,-9305218.0
FSNS,monthly,27,16,-1.0,-9305218.0
FSNS,monthly,28,16,-1.0,-9305218.0
FSNS,monthly,29,16,-1.0,-9305218.0
FSNS,monthly,30,16,-1.0,-9305218.0
FSNS,monthly,31,16,-1.0,-9305218.0
FSNS,monthly,32,16,-1.0,-9305218.0
FSNS,monthly,33,16,-1.0,-9305218.0
FSNS,monthly,34,16,-1.0,-9305218.0
FSNS,monthly,35,16,-1.0,-9305218.0
FSNS,monthly,36,16,-1.0,-9305218.0
FSNS,monthly,37,16,-1.0,-9305218.0
FSNS,monthly,38,16,-1.0,-9305218.0
FSNS,monthly,39,16,-1.0,-9305218.0
FSNS,monthly,40,16,-1.0,-9305218.0
FSNS,monthly,41,16,-1.0,-9305218.0
FSNS,monthly,42,16,-1.0,-9305218.0
FSNS,monthly,43,16,-1.0,-9305218.0
FSNS,monthly,44,16,-1.0,-9305218.0
FSNS,monthly,45,16,-1.0,-9305218.0
FSNS,monthly,46,16,-1.0,-9305218.0
FSNS,monthly,47,16,-1.0,-9305218.0
FSNS,monthly,48,16,-1.0,-9305218.0
FSNS,monthly,49,16,-1.0,-9305218.0
FSNS,monthly,50,16,-1.0,-9305218.0
FSNS,monthly,51,16,-1.0,-9305218.0
FSNS,monthly,52,16,-1.0,-9305218.0
FSNS,monthly,53,16,-1.0,-9305218.0
FSNS,monthly,54,16,-1.0,-9305218.0
FSNS,monthly,55,16,-1.0,-9305218.0
FSNS,monthly,56,14,-1.0,-9305218.0
FSNS,monthly,57,16,-1.0,-9305218.0
FSNS,monthly,58,16,-1.0,-9305218.0
FSNS,monthly,59,16,-1.0,-9305218.0
FSNT,monthly,0,16,-1.0,-8880854.0
FSNT,monthly,1,16,-1.0,-8880854.0
FSNT,monthly,2,16,-1.0,-8880854.0
FSNT,monthly,3,16,-1.0,-8880854.0
FSNT,monthly,4,16,-1.0,-8880854.0
FSNT,monthly,5,16,-1.0,-8880854.0
FSNT,monthly,6,16,-1.0,-8880854.0
FSNT,monthly,7,18,-1.0,-8880854.0
FSNT,monthly,8,18,-1.0,-8880854.0
FSNT,monthly,9,16,-1.0,-8880854.0
FSNT,monthly,10,16,-1.0,-8880854.0
FSNT,monthly,11,16,-1.0,-8880854.0
FSNT,monthly,12,16,-1.0,-8880854.0
FSNT,monthly,13,16,-1.0,-8880854.0
FSNT,monthly,14,16,-1.0,-8880854.0
FSNT,monthly,15,16,-1.0,-8880854.0
FSNT,monthly,16,16,-1.0,-8880854.0
FSNT,monthly,17,16,-1.0,-8880854.0
FSNT,monthly,18,16,-1.0,-8880854.0
FSNT,monthly,19,16,-1.0,-8880854.0
FSNT,monthly,20,18,-1.0,-8880854.0
FSNT,monthly,21,18,-1.0,-8880854.0
FSNT,monthly,22,16,-1.0,-8880854.0
FSNT,monthly,23,18,-1.0,-8880854.0
FSNT,monthly,24,16,-1.0,-8880854.0
FSNT,monthly,25,16,-1.0,-8880854.0
FSNT,monthly,26,16,-1.0,-8880854.0
FSNT,monthly,27,16,-1.0,-8880854.0
FSNT,monthly,28,16,-1.0,-8880854.0
FSNT,monthly,29,16,-1.0,-8880854.0
FSNT,monthly,30,16,-1.0,-8880854.0
FSNT,monthly,31,16,-1.0,-8880854.0
FSNT,monthly,32,16,-1.0,-8880854.0
FSNT,monthly,33,18,-1.0,-8880854.0
FSNT,monthly,34,18,-1.0,-8880854.0
FSNT,monthly,35,18,-1.0,-8880854.0
FSNT,monthly,36,16,-1.0,-8880854.0
FSNT,monthly,37,16,-1.0,-8880854.0
FSNT,monthly,38,16,-1.0,-8880854.0
FSNT,monthly,39,16,-1.0,-8880854.0
FSNT,monthly,40,16,-1.0,-8880854.0
FSNT,monthly,41,16,-1.0,-8880854.0
FSNT,monthly,42,16,-1.0,-8880854.0
FSNT,monthly,43,16,-1.0,-8880854.0
FSNT,monthly,44,16,-1.0,-8880854.0
FSNT,monthly,45,16,-1.0,-8880854.0
FSNT,monthly,46,16,-1.0,-8880854.0
FSNT,monthly,47,18,-1.0,-8880854.0
FSNT,monthly,48,16,-1.0,-8880854.0
FSNT,monthly,49,16,-1.0,-8880854.0
FSNT,monthly,50,16,-1.0,-8880854.0
FSNT,monthly,51,16,-1.0,-8880854.0
FSNT,monthly,52,16,-1.0,-8880854.0
FSNT,monthly,53,16,-1.0,-8880854.0
FSNT,monthly,54,16,-1.0,-8880854.0
FSNT,monthly,55,16,-1.0,-8880854.0
FSNT,monthly,56,16,-1.0,-8880854.0
FSNT,monthly,57,16,-1.0,-8880854.0
FSNT,monthly,58,16,-1.0,-8880854.0
FSNT,monthly,59,16,-1.0,-8880854.0
LHFLX,monthly,0,16,-1.0,-10456229.0
LHFLX,monthly,1,16,-1.0,-10456229.0
LHFLX,monthly,2,16,-1.0,-10456229.0
LHFLX,monthly,3,16,-1.0,-10456229.0
LHFLX,monthly,4,16,-1.0,-10456229.0
LHFLX,monthly,5,16,-1.0,-10456229.0
LHFLX,monthly,6,16,-1.0,-10456229.0
LHFLX,monthly,7,16,-1.0,-10456229.0
LHFLX,monthly,8,14,-1.0,-10456229.0
LHFLX,monthly,9,16,-1.0,-10456229.0
LHFLX,monthly,10,16,-1.0,-10456229.0
LHFLX,monthly,11,16,-1.0,-10456229.0
LHFLX,monthly,12,16,-1.0,-10456229.0
LHFLX,monthly,13,14,-1.0,-10456229.0
LHFLX,monthly,14,16,-1.0,-10456229.0
LHFLX,monthly,15,16,-1.0,-10456229.0
LHFLX,monthly,16,16,-1.0,-10456229.0
LHFLX,monthly,17,16,-1.0,-10456229.0
LHFLX,monthly,18,16,-1.0,-10456229.0
LHFLX,monthly,19,14,-1.0,-10456229.0
LHFLX,monthly,20,16,-1.0,-10456229.0
LHFLX,monthly,21,16,-1.0,-10456229.0
LHFLX,monthly,22,16,-1.0,-10456229.0
LHFLX,monthly,23,14,-1.0,-10456229.0
LHFLX,monthly,24,16,-1.0,-10456229.0
LHFLX,monthly,25,14,-1.0,-10456229.0
LHFLX,monthly,26,14,-1.0,-10456229.0
LHFLX,monthly,27,16,-1.0,-10456229.0
LHFLX,monthly,28,16,-1.0,-10456229.0
LHFLX,monthly,29,16,-1.0,-10456229.0
LHFLX,monthly,30,16,-1.0,-10456229.0
LHFLX,monthly,31,14,-1.0,-10456229.0
LHFLX,monthly,32,14,-1.0,-10456229.0
LHFLX,monthly,33,16,-1.0,-10456229.0
LHFLX,monthly,34,14,-1.0,-10456229.0
LHFLX,monthly,35,16,-1.0,-10456229.0
LHFLX,monthly,36,16,-1.0,-10456229.0
LHFLX,monthly,37,14,-1.0,-10456229.0
LHFLX,monthly,38,14,-1.0,-10456229.0
LHFLX,monthly,39,14,-1.0,-10456229.0
LHFLX,monthly,40,16,-1.0,-10456229.0
LHFLX,monthly,41,16,-1.0,-10456229.0
LHFLX,monthly,42,16,-1.0,-10456229.0
LHFLX,monthly,43,16,-1.0,-10456229.0
LHFLX,monthly,44,18,-1.0,-10456229.0
LHFLX,monthly,45,16,-1.0,-10456229.0
LHFLX,monthly,46,16,-1.0,-10456229.0
LHFLX,monthly,47,16,-1.0,-10456229.0
LHFLX,monthly,48,14,-1.0,-10456229.0
LHFLX,monthly,49,16,-1.0,-10456229.0
LHFLX,monthly,50,14,-1.0,-10456229.0
LHFLX,monthly,51,16,-1.0,-10456229.0
LHFLX,monthly,52,14,-1.0,-10456229.0
LHFLX,monthly,53,14,-1.0,-10456229.0
LHFLX,monthly,54,16,-1.0,-10456229.0
LHFLX,monthly,55,16,-1.0,-10456229.0
LHFLX,monthly,56,14,-1.0,-10456229.0
LHFLX,monthly,57,16,-1.0,-10456229.0
LHFLX,monthly,58,14,-1.0,-10456229.0
LHFLX,monthly,59,14,-1.0,-10456229.0
PRECC,monthly,0,14,-1.0,-8341117.0
PRECC,monthly,1,14,-1.0,-8341117.0
PRECC,monthly,2,14,-1.0,-8341117.0
PRECC,monthly,3,14,-1.0,-8341117.0
PRECC,monthly,4,14,-1.0,-8341117.0
PRECC,monthly,5,14,-1.0,-8341117.0
PRECC,monthly,6,16,-1.0,-8341117.0
PRECC,monthly,7,14,-1.0,-8341117.0
PRECC,monthly,8,16,-1.0,-8341117.0
PRECC,monthly,9,14,-1.0,-8341117.0
PRECC,monthly,10,16,-1.0,-8341117.0
PRECC,monthly,11,14,-1.0,-8341117.0
PRECC,monthly,12,14,-1.0,-8341117.0
PRECC,monthly,13,14,-1.0,-8341117.0
PRECC,monthly,14,16,-1.0,-8341117.0
PRECC,monthly,15,14,-1.0,-8341117.0
PRECC,monthly,16,16,-1.0,-8341117.0
PRECC,monthly,17,16,-1.0,-8341117.0
PRECC,monthly,18,14,-1.0,-8341117.0
PRECC,monthly,19,14,-1.0,-8341117.0
PRECC,monthly,20,14,-1.0,-8341117.0
PRECC,monthly,21,14,-1.0,-8341117.0
PRECC,monthly,22,16,-1.0,-8341117.0
PRECC,monthly,23,14,-1.0,-8341117.0
PRECC,monthly,24,14,-1.0,-8341117.0
PRECC,monthly,25,16,-1.0,-8341117.0
PRECC,monthly,26,14,-1.0,-8341117.0
PRECC,monthly,27,16,-1.0,-8341117.0
PRECC,monthly,28,14,-1.0,-8341117.0
PRECC,monthly,29,14,-1.0,-8341117.0
PRECC,monthly,30,14,-1.0,-8341117.0
PRECC,monthly,31,16,-1.0,-8341117.0
PRECC,monthly,32,14,-1.0,-8341117.0
PRECC,monthly,33,16,-1.0,-8341117.0
PRECC,monthly,34,14,-1.0,-8341117.0
PRECC,monthly,35,14,-1.0,-8341117.0
PRECC,monthly,36,16,-1.0,-8341117.0
PRECC,monthly,37,14,-1.0,-8341117.0
PRECC,monthly,38,14,-1.0,-8341117.0
PRECC,monthly,39,16,-1.0,-8341117.0
PRECC,monthly,40,14,-1.0,-8341117.0
PRECC,monthly,41,16,-1.0,-8341117.0
PRECC,monthly,42,14,-1.0,-8341117.0
PRECC,monthly,43,16,-1.0,-8341117.0
PRECC,monthly,44,14,-1.0,-8341117.0
PRECC,monthly,45,14,-1.0,-8341117.0
PRECC,monthly,46,14,-1.0,-8341117.0
PRECC,monthly,47,14,-1.0,-8341117.0
PRECC,monthly,48,14,-1.0,-8341117.0
PRECC,monthly,49,14,-1.0,-8341117.0
PRECC,monthly,50,14,-1.0,-8341117.0
PRECC,monthly,51,16,-1.0,-8341117.0
PRECC,monthly,52,16,-1.0,-8341117.0
PRECC,monthly,53,14,-1.0,-8341117.0
PRECC,monthly,54,14,-1.0,-8341117.0
PRECC,monthly,55,14,-1.0,-8341117.0
PRECC,monthly,56,14,-1.0,-8341117.0
PRECC,monthly,57,16,-1.0,-8341117.0
PRECC,monthly,58,14,-1.0,-8341117.0
PRECC,monthly,59,14,-1.0,-8341117.0
PRECL,monthly,0,16,-1.0,-10652395.0
PRECL,monthly,1,16,-1.0,-10652395.0
PRECL,monthly,2,14,-1.0,-10652395.0
PRECL,monthly,3,20,-1.0,-10652395.0
PRECL,monthly,4,14,-1.0,-10652395.0
PRECL,monthly,5,16,-1.0,-10652395.0
PRECL,monthly,6,16,-1.0,-10652395.0
PRECL,monthly,7,16,-1.0,-10652395.0
PRECL,monthly,8,16,-1.0,-10652395.0
PRECL,monthly,9,16,-1.0,-10652395.0
PRECL,monthly,10,16,-1.0,-10652395.0
PRECL,monthly,11,16,-1.0,-10652395.0
PRECL,monthly,12,14,-1.0,-10652395.0
PRECL,monthly,13,14,-1.0,-10652395.0
PRECL,monthly,14,16,-1.0,-10652395.0
PRECL,monthly,15,16,-1.0,-10652395.0
PRECL,monthly,16,14,-1.0,-10652395.0
PRECL,monthly,17,16,-1.0,-10652395.0
PRECL,monthly,18,14,-1.0,-10652395.0
PRECL,monthly,19,16,-1.0,-10652395.0
PRECL,monthly,20,14,-1.0,-10652395.0
PRECL,monthly,21,16,-1.0,-10652395.0
PRECL,monthly,22,16,-1.0,-10652395.0
PRECL,monthly,23,16,-1.0,-10652395.0
PRECL,monthly,24,16,-1.0,-10652395.0
PRECL,monthly,25,16,-1.0,-10652395.0
PRECL,monthly,26,16,-1.0,-10652395.0
PRECL,monthly,27,14,-1.0,-10652395.0
PRECL,monthly,28,16,-1.0,-10652395.0
PRECL,monthly,29,16,-1.0,-10652395.0
PRECL,monthly,30,16,-1.0,-10652395.0
PRECL,monthly,31,14,-1.0,-10652395.0
PRECL,monthly,32,16,-1.0,-10652395.0
PRECL,monthly,33,16,-1.0,-10652395.0
PRECL,monthly,34,16,-1.0,-10652395.0
PRECL,monthly,35,16,-1.0,-10652395.0
PRECL,monthly,36,16,-1.0,-10652395.0
PRECL,monthly,37,16,-1.0,-10652395.0
PRECL,monthly,38,16,-1.0,-10652395.0
PRECL,monthly,39,14,-1.0,-10652395.0
PRECL,monthly,40,16,-1.0,-10652395.0
PRECL,monthly,41,16,-1.0,-10652395.0
PRECL,monthly,42,16,-1.0,-10652395.0
PRECL,monthly,43,16,-1.0,-10652395.0
PRECL,monthly,44,16,-1.0,-10652395.0
PRECL,monthly,45,16,-1.0,-10652395.0
PRECL,monthly,46,16,-1.0,-10652395.0
PRECL,monthly,47,16,-1.0,-10652395.0
PRECL,monthly,48,16,-1.0,-10652395.0
PRECL,monthly,49,14,-1.0,-10652395.0
PRECL,monthly,50,16,-1.0,-10652395.0
PRECL,monthly,51,14,-1.0,-10652395.0
PRECL,monthly,52,16,-1.0,-10652395.0
PRECL,monthly,53,14,-1.0,-10652395.0
PRECL,monthly,54,16,-1.0,-10652395.0
PRECL,monthly,55,16,-1.0,-10652395.0
PRECL,monthly,56,16,-1.0,-10652395.0
PRECL,monthly,57,14,-1.0,-10652395.0
PRECL,monthly,58,14,-1.0,-10652395.0
PRECL,monthly,59,16,-1.0,-10652395.0
PS,monthly,0,24,-1.0,-7570501.0
PS,monthly,1,22,-1.0,-7570501.0
PS,monthly,2,24,-1.0,-7570501.0
PS,monthly,3,24,-1.0,-7570501.0
PS,monthly,4,22,-1.0,-7570501.0
PS,monthly,5,22,-1.0,-7570501.0
PS,monthly,6,24,-1.0,-7570501.0
