variable,frequency,timestep,zfp_level,zfp_size,zfp_ratio,all_zfp_levs
CLOUD,daily,55,100000,219526652.0,1.0,[100000.0]
CLOUD,daily,56,26,202816818.0,1.0823887987435046,[26.0]
CLOUD,daily,57,100000,219526652.0,1.0,[100000.0]
CLOUD,daily,58,100000,219526652.0,1.0,[100000.0]
CLOUD,daily,59,100000,219526652.0,1.0,[100000.0]
FLNS,daily,0,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,1,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,2,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,3,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,4,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,5,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,6,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,7,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,8,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,9,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,10,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,11,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,12,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,13,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,14,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,15,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,16,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,17,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,18,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,19,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,20,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,21,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,22,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,23,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,24,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,25,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,26,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,27,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,28,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,29,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,30,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,31,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,32,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,33,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,34,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,35,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,36,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,37,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,38,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,39,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,40,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,41,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,42,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,43,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,44,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,45,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,46,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,47,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,48,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,49,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,50,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,51,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,52,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,53,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,54,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,55,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,56,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,57,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,58,16,4440256.0,2.237601165338215,[16.0]
FLNS,daily,59,16,4440256.0,2.237601165338215,[16.0]
CCN3,daily,0,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,1,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,2,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,3,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,4,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,5,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,6,100000,272506698.0,1.0,[100000.0]
CCN3,daily,7,100000,272506698.0,1.0,[100000.0]
CCN3,daily,8,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,9,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,10,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,11,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,12,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,13,100000,272506698.0,1.0,[100000.0]
CCN3,daily,14,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,15,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,16,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,17,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,18,100000,272506698.0,1.0,[100000.0]
CCN3,daily,19,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,20,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,21,24,201323009.0,1.3535795006918458,[24.0]
CCN3,daily,22,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,23,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,24,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,25,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,26,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,27,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,28,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,29,100000,272506698.0,1.0,[100000.0]
CCN3,daily,30,100000,272506698.0,1.0,[100000.0]
CCN3,daily,31,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,32,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,33,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,34,24,201323009.0,1.3535795006918458,[24.0]
CCN3,daily,35,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,36,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,37,100000,272506698.0,1.0,[100000.0]
CCN3,daily,38,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,39,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,40,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,41,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,42,100000,272506698.0,1.0,[100000.0]
CCN3,daily,43,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,44,100000,272506698.0,1.0,[100000.0]
CCN3,daily,45,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,46,100000,272506698.0,1.0,[100000.0]
CCN3,daily,47,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,48,24,201323009.0,1.3535795006918458,[24.0]
CCN3,daily,49,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,50,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,51,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,52,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,53,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,54,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,55,100000,272506698.0,1.0,[100000.0]
CCN3,daily,56,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,57,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,58,26,227864166.0,1.1959172992562594,[26.0]
CCN3,daily,59,26,227864166.0,1.1959172992562594,[26.0]
FLNT,daily,0,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,1,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,2,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,3,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,4,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,5,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,6,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,7,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,8,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,9,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,10,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,11,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,12,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,13,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,14,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,15,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,16,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,17,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,18,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,19,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,20,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,21,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,22,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,23,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,24,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,25,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,26,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,27,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,28,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,29,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,30,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,31,20,5094420.0,1.6910873072891517,[20.0]
FLNT,daily,32,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,33,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,34,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,35,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,36,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,37,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,38,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,39,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,40,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,41,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,42,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,43,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,44,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,45,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,46,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,47,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,48,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,49,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,50,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,51,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,52,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,53,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,54,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,55,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,56,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,57,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,58,18,4264951.0,2.019978424136643,[18.0]
FLNT,daily,59,18,4264951.0,2.019978424136643,[18.0]
FSNS,daily,0,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,1,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,2,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,3,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,4,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,5,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,6,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,7,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,8,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,9,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,10,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,11,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,12,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,13,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,14,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,15,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,16,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,17,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,18,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,19,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,20,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,21,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,22,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,23,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,24,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,25,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,26,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,27,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,28,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,29,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,30,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,31,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,32,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,33,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,34,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,35,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,36,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,37,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,38,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,39,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,40,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,41,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,42,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,43,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,44,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,45,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,46,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,47,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,48,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,49,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,50,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,51,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,52,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,53,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,54,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,55,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,56,14,3397697.0,2.7386838791098795,[14.0]
FSNS,daily,57,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,58,16,4176884.0,2.227789423886323,[16.0]
FSNS,daily,59,16,4176884.0,2.227789423886323,[16.0]
FSNT,daily,0,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,1,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,2,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,3,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,4,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,5,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,6,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,7,18,4681409.0,1.8970472351379681,[18.0]
FSNT,daily,8,18,4681409.0,1.8970472351379681,[18.0]
FSNT,daily,9,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,10,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,11,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,12,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,13,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,14,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,15,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,16,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,17,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,18,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,19,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,20,18,4681409.0,1.8970472351379681,[18.0]
FSNT,daily,21,18,4681409.0,1.8970472351379681,[18.0]
FSNT,daily,22,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,23,18,4681409.0,1.8970472351379681,[18.0]
FSNT,daily,24,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,25,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,26,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,27,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,28,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,29,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,30,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,31,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,32,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,33,18,4681409.0,1.8970472351379681,[18.0]
FSNT,daily,34,18,4681409.0,1.8970472351379681,[18.0]
FSNT,daily,35,18,4681409.0,1.8970472351379681,[18.0]
FSNT,daily,36,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,37,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,38,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,39,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,40,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,41,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,42,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,43,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,44,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,45,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,46,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,47,18,4681409.0,1.8970472351379681,[18.0]
FSNT,daily,48,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,49,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,50,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,51,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,52,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,53,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,54,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,55,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,56,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,57,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,58,16,3902310.0,2.275794080941801,[16.0]
FSNT,daily,59,16,3902310.0,2.275794080941801,[16.0]
LHFLX,daily,0,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,1,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,2,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,3,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,4,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,5,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,6,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,7,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,8,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,9,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,10,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,11,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,12,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,13,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,14,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,15,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,16,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,17,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,18,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,19,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,20,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,21,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,22,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,23,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,24,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,25,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,26,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,27,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,28,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,29,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,30,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,31,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,32,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,33,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,34,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,35,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,36,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,37,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,38,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,39,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,40,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,41,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,42,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,43,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,44,18,5376239.0,1.9448966089491184,[18.0]
LHFLX,daily,45,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,46,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,47,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,48,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,49,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,50,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,51,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,52,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,53,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,54,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,55,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,56,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,57,16,4546779.0,2.29970029332853,[16.0]
LHFLX,daily,58,14,3716919.0,2.813144165907301,[14.0]
LHFLX,daily,59,14,3716919.0,2.813144165907301,[14.0]
U,daily,0,18,107430722.0,2.674020528317775,[18.0]
U,daily,1,18,107430722.0,2.674020528317775,[18.0]
U,daily,2,20,133378573.0,2.153808888028814,[20.0]
U,daily,3,20,133378573.0,2.153808888028814,[20.0]
U,daily,4,20,133378573.0,2.153808888028814,[20.0]
U,daily,5,20,133378573.0,2.153808888028814,[20.0]
U,daily,6,18,107430722.0,2.674020528317775,[18.0]
U,daily,7,18,107430722.0,2.674020528317775,[18.0]
U,daily,8,20,133378573.0,2.153808888028814,[20.0]
U,daily,9,22,159681397.0,1.7990320813638674,[22.0]
U,daily,10,20,133378573.0,2.153808888028814,[20.0]
U,daily,11,20,133378573.0,2.153808888028814,[20.0]
U,daily,12,18,107430722.0,2.674020528317775,[18.0]
